# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss
0,1602654288.4724352,0,2483.04296875,nan,-2.4956321716308594,0.2761806547641754,-0.05020768567919731,0.0,0.0010032950667664409,0.0010032950667664409,0.10728663206100464,0.3389880359172821,2456.695068359375,28.617645263671875
1,1602654290.7677784,800,1417.0709228515625,nan,0.0020112779457122087,0.0016635324573144317,-0.002003905363380909,0.0,0.0007387264049611986,0.0007387264049611986,0.08384034037590027,0.36497387290000916,1390.4136962890625,26.655521392822266
2,1602654292.0124397,1600,1418.906494140625,nan,-3.446978924515065e-09,18.782318115234375,-1.171736471405893e-06,0.0,0.0002979289274662733,0.0002979289274662733,0.047221165150403976,0.14658436179161072,1373.6973876953125,26.426807403564453
3,1602654293.1068842,2400,1088.7840576171875,nan,-0.0013983952812850475,3.651698676776505e-08,-0.00035623920848593116,0.0,0.0004770364612340927,0.0004770364612340927,0.053935032337903976,0.3300386071205139,1062.8062744140625,25.97945213317871
4,1602654293.9644148,3200,1079.920166015625,nan,-0.001332448679022491,3.1253690394805744e-05,-0.005115455947816372,0.0,0.00060773961013183,0.00060773961013183,0.06796568632125854,0.4535157084465027,1053.96142578125,25.965253829956055
5,1602654294.816386,4000,956.1817626953125,nan,-0.13447032868862152,0.005006412975490093,-0.017956681549549103,0.0,0.0006592255085706711,0.0006592255085706711,0.07747963070869446,0.34934085607528687,930.6300048828125,25.699140548706055
6,1602654295.677394,4800,786.327880859375,nan,-0.07607567310333252,0.203541100025177,-0.023693103343248367,0.0,0.0002617459394969046,0.0002617459394969046,0.04669065400958061,0.12711502611637115,760.1744384765625,26.04966163635254
7,1602654296.5478063,5600,861.7680053710938,nan,0.011960921809077263,3.6949813875253312e-06,-0.013933922164142132,0.0,0.00028353705420158803,0.00028353705420158803,0.08294252306222916,0.21799242496490479,836.1826171875,25.58736228942871
8,1602654297.4433522,6400,802.6347045898438,nan,0.014002403244376183,5.7644734624773264e-05,-0.09759068489074707,0.0,0.00038278044667094946,0.00038278044667094946,0.06356177479028702,0.23761597275733948,777.6919555664062,25.02631187438965
9,1602654298.3141007,7200,781.7465209960938,nan,-1.4017800253895984e-07,0.0,-0.044199638068675995,0.0,0.0007371638785116374,0.0007371638785116374,0.11072999984025955,0.35466477274894714,756.442138671875,25.348594665527344
10,1602654299.208925,8000,734.8233642578125,nan,1.8687468767166138,2.4833593368530273,-0.1408863663673401,0.0,0.0004457352915778756,0.0004457352915778756,0.06044081225991249,0.34980395436286926,705.0928955078125,25.51925277709961
11,1602654300.084637,8800,757.6439208984375,nan,0.22813735902309418,43.085758209228516,-0.010486654005944729,0.0,0.0002855901257134974,0.0002855901257134974,0.04324313625693321,0.22174814343452454,687.4520263671875,26.88848304748535
12,1602654300.9456112,9600,1541.6676025390625,nan,-0.1013711541891098,860.9697875976562,-0.0011117920512333512,0.0,0.00019792901002801955,0.00019792901002801955,0.027006233111023903,0.1839379072189331,653.7854614257812,27.014795303344727
13,1602654301.7053401,10400,813.4832153320312,nan,0.1997515708208084,98.80062866210938,-0.00734541704878211,0.0,9.744561975821853e-05,9.744561975821853e-05,0.031331658363342285,0.1566578596830368,687.634521484375,26.855655670166016
14,1602654302.5146909,11200,993.2442626953125,nan,-1.771284580230713,313.8264465332031,-0.03689270839095116,0.0,9.547076479066163e-05,9.547076479066163e-05,0.014657982625067234,0.1831265687942505,654.4434814453125,26.782440185546875
15,1602654303.3102167,12000,696.5798950195312,nan,0.05273890867829323,87.21942901611328,-0.009991596452891827,0.0,0.00022634613560512662,0.00022634613560512662,0.04259592667222023,0.25128600001335144,582.71728515625,26.600385665893555
16,1602654304.1300442,12800,759.0404663085938,nan,-1.4600074291229248,218.94287109375,-0.045008957386016846,0.0,0.0001496494805905968,0.0001496494805905968,0.020279986783862114,0.20307406783103943,515.3401489257812,26.26242446899414
17,1602654304.917362,13600,555.96044921875,nan,0.23578397929668427,31.128040313720703,-0.03653546795248985,0.0,0.00022056035231798887,0.00022056035231798887,0.035805195569992065,0.19908076524734497,498.2252197265625,26.407962799072266
18,1602654305.7268422,14400,559.2529296875,nan,-0.9919509291648865,66.2610092163086,-0.12039854377508163,0.0,2.989950735354796e-05,2.989950735354796e-05,0.011315960437059402,0.10298823565244675,468.0059509277344,26.098346710205078
19,1602654306.547908,15200,533.1600341796875,nan,1.0331467390060425,9.976225852966309,-0.18095476925373077,0.0,5.073935608379543e-05,5.073935608379543e-05,0.012243595905601978,0.1375994235277176,496.32110595703125,26.01047134399414
20,1602654307.3482888,16000,512.4036254882812,nan,-0.35892969369888306,43.120296478271484,-0.033020589500665665,0.0,0.00013938760093878955,0.00013938760093878955,0.03596524894237518,0.15779374539852142,443.7527770996094,25.92250633239746
21,1602654308.1245966,16800,469.6039123535156,nan,1.0004947185516357,40.77616882324219,-0.10673854500055313,0.0,0.00012047449854435399,0.00012047449854435399,0.019021276384592056,0.16765010356903076,402.2976989746094,25.63630485534668
22,1602654308.896597,17600,488.44140625,nan,-0.1464560180902481,73.48249053955078,-0.03915173187851906,0.0,0.00017051241593435407,0.00017051241593435407,0.031465500593185425,0.1793634295463562,389.2620849609375,25.882431030273438
23,1602654309.6720915,18400,440.61346435546875,nan,1.211929440498352,50.9351921081543,-0.23857365548610687,0.0,1.8529046428739093e-05,1.8529046428739093e-05,0.008418146520853043,0.0901222974061966,363.1335144042969,25.571409225463867
24,1602654310.453341,19200,721.3720703125,nan,0.272800475358963,0.40529969334602356,-0.12870733439922333,0.0,0.0005319213378243148,0.0005319213378243148,0.05792408809065819,0.6026340126991272,693.82177734375,27.000925064086914
25,1602654311.2338824,20000,653.8696899414062,nan,-0.561866044998169,0.12319717556238174,-0.19725152850151062,0.0,0.0002975391980726272,0.0002975391980726272,0.03784680739045143,0.2771223187446594,627.120361328125,27.385251998901367
26,1602654311.997534,20800,628.4487915039062,nan,-0.7414230108261108,27.211820602416992,-0.05921202525496483,0.0,0.0005063848220743239,0.0005063848220743239,0.05411124229431152,0.6086390018463135,575.5673828125,26.470190048217773
27,1602654312.7951531,21600,600.8893432617188,nan,2.525691270828247,33.053104400634766,-0.09005536884069443,0.0,0.000659381621517241,0.000659381621517241,0.07108606398105621,0.6449786424636841,539.0776977539062,26.322891235351562
28,1602654313.570657,22400,383.179931640625,nan,-0.2747175991535187,0.008054944686591625,-0.12993358075618744,0.0,2.175217196054291e-05,2.175217196054291e-05,0.010671795345842838,0.08182648569345474,357.85675048828125,25.719778060913086
29,1602654314.3354266,23200,391.1037292480469,nan,-0.00536732142791152,0.08050994575023651,-0.04010950028896332,0.0,0.00010949961870210245,0.00010949961870210245,0.014571648091077805,0.3408038020133972,365.2383728027344,25.83033561706543
30,1602654315.1110508,24000,373.33673095703125,0.0,-0.06530365347862244,0.0003493931726552546,-0.1101536750793457,0.0,0.00021667171677108854,0.00021667171677108854,0.03174725919961929,0.22810539603233337,348.0847473144531,25.427087783813477
31,1602654315.8759289,24800,349.1329345703125,nan,-0.04399627819657326,0.02276024781167507,-0.21493518352508545,0.0,0.0001648026518523693,0.0001648026518523693,0.018414581194519997,0.31495100259780884,324.0121154785156,25.356998443603516
32,1602654316.6528769,25600,341.5434875488281,nan,0.052868641912937164,0.023829765617847443,-0.5003038644790649,0.0,0.00023920235980767757,0.00023920235980767757,0.027255557477474213,0.3433501422405243,316.4602355957031,25.506853103637695
33,1602654317.410239,26400,314.63763427734375,nan,-0.7572136521339417,0.04768144339323044,-0.658940315246582,0.0,8.360355423064902e-05,8.360355423064902e-05,0.014864309690892696,0.20710718631744385,290.6969299316406,25.309171676635742
34,1602654318.1846688,27200,367.46685791015625,0.0,-1.252266764640808,0.1596497893333435,-0.5370109677314758,0.0,0.0001516705669928342,0.0001516705669928342,0.020570335909724236,0.2565476596355438,343.39874267578125,25.697744369506836
35,1602654318.971905,28000,346.0785827636719,nan,0.006204670295119286,7.083196578605566e-06,-0.5055207014083862,0.0,0.00023665982007514685,0.00023665982007514685,0.03796171024441719,0.3620552718639374,321.33941650390625,25.23847007751465
36,1602654319.741339,28800,324.0689392089844,nan,0.16399043798446655,0.012735605239868164,-0.6194952130317688,0.0,0.0001753536198521033,0.0001753536198521033,0.02288433536887169,0.22464218735694885,299.2136535644531,25.298063278198242
37,1602654320.4949577,29600,296.7826843261719,nan,-0.008377821184694767,1.2502134723035851e-06,-0.560379147529602,0.0,0.00017932953778654337,0.00017932953778654337,0.025454813614487648,0.2530940771102905,272.0088195800781,25.342622756958008
38,1602654321.257138,30400,326.0264587402344,nan,2.127476215362549,0.5944614410400391,-0.6919801831245422,0.0,0.0005591862136498094,0.0005591862136498094,0.0628431960940361,0.32205408811569214,298.8384704589844,25.15801429748535
39,1602654322.0197659,31200,325.2164306640625,nan,1.6442261934280396,0.2780267596244812,-0.605231761932373,0.0,0.00016295597015414387,0.00016295597015414387,0.022251524031162262,0.18798400461673737,298.4148864746094,25.484512329101562
40,1602654322.8042476,32000,322.5039367675781,nan,1.6122421026229858,0.24635636806488037,-0.6359764337539673,0.0,0.00031054753344506025,0.00031054753344506025,0.04694927856326103,0.36180534958839417,296.23297119140625,25.04835319519043
41,1602654323.5792236,32800,276.9173278808594,0.0,0.8553993105888367,1.6112395524978638,-0.7476916909217834,0.0,0.0003623008669819683,0.0003623008669819683,0.04231816902756691,0.24147236347198486,250.21005249023438,24.988325119018555
42,1602654324.3569388,33600,432.1544189453125,0.0,-0.8435966372489929,1.276099443435669,-0.6372278332710266,0.0,0.00045474033686332405,0.00045474033686332405,0.06313597410917282,0.3088347613811493,406.58001708984375,25.779104232788086
43,1602654325.1579251,34400,481.7271423339844,nan,0.8910307884216309,0.5826729536056519,-0.6547653675079346,0.0,0.0004342119791544974,0.0004342119791544974,0.04977203905582428,0.47137147188186646,454.66650390625,26.241703033447266
44,1602654325.9603567,35200,445.43487548828125,nan,0.0822497308254242,0.014752643182873726,-0.48537421226501465,0.0,0.00033771645394153893,0.00033771645394153893,0.049607835710048676,0.28599023818969727,419.5203857421875,26.3028564453125
45,1602654326.7581892,36000,456.23577880859375,0.0,4.63938570022583,1.653527855873108,-0.7682114243507385,0.0,0.0008183142053894699,0.0008183142053894699,0.08937539905309677,0.5662741661071777,424.5998840332031,26.111190795898438
46,1602654327.545525,36800,409.4346923828125,0.0,-0.9606003761291504,0.2244105488061905,-0.6343866586685181,0.0,0.0005756269092671573,0.0005756269092671573,0.08373785018920898,0.4252331256866455,384.6387939453125,26.166473388671875
47,1602654328.3219497,37600,446.1415100097656,0.0,0.6004959344863892,2.2976179122924805,-0.48901402950286865,0.0,0.0005866120918653905,0.0005866120918653905,0.08739206194877625,0.35756298899650574,417.8482360839844,25.884199142456055
48,1602654329.104325,38400,501.29498291015625,0.0,2.865969181060791,9.759380340576172,-0.567412793636322,0.0,0.0016437701415270567,0.0016437701415270567,0.2420298457145691,0.42938804626464844,463.041748046875,26.195322036743164
49,1602654329.8889544,39200,620.039306640625,0.0,30.36100196838379,48.00578308105469,-0.5051848292350769,0.0,0.0014787684194743633,0.0014787684194743633,0.290383905172348,0.42548084259033203,515.5822143554688,26.595548629760742
50,1602654330.7255955,40000,678.5645141601562,0.0,33.386802673339844,40.93683624267578,-0.40096285939216614,0.0,0.0020640254952013493,0.0020640254952013493,0.3117152154445648,0.579042375087738,577.6262817382812,27.015592575073242
51,1602654331.4854684,40800,710.8863525390625,0.0,36.46894073486328,40.65279006958008,-0.6304178237915039,0.0,0.002184860873967409,0.002184860873967409,0.25986427068710327,0.786497950553894,606.7568359375,27.638212203979492
52,1602654332.2662916,41600,704.8657836914062,3.6666667461395264,21.902692794799805,20.80945587158203,-0.42189285159111023,0.013749999925494194,0.0029654277022928,0.016715427860617638,0.3274567127227783,0.8009111285209656,634.8497314453125,27.72578239440918
53,1602654333.0499637,42400,724.5591430664062,0.0,19.65058708190918,80.34969329833984,-0.5157730579376221,0.0,0.0024759576190263033,0.0024759576190263033,0.2641811966896057,0.8744937181472778,597.439697265625,27.634973526000977
54,1602654333.8362834,43200,653.4547119140625,0.0,9.845502853393555,48.34375,-0.5958718657493591,0.0,0.001984548754990101,0.001984548754990101,0.2206752747297287,0.7970894575119019,568.344482421875,27.51686668395996
55,1602654334.6040907,44000,594.7493896484375,0.0,5.136994361877441,10.818718910217285,-0.42491722106933594,0.0,0.0018296916969120502,0.0018296916969120502,0.2836022973060608,0.6097162961959839,551.6112670898438,27.607315063476562
56,1602654335.3767617,44800,614.2372436523438,0.0,9.523862838745117,8.9744291305542,-0.11382492631673813,0.0,0.002560160355642438,0.002560160355642438,0.2875843942165375,0.781569242477417,568.31591796875,27.536874771118164
57,1602654336.1470766,45600,622.38671875,nan,-1.9438179731369019,59.97038269042969,-0.11590522527694702,0.0,0.002270058961585164,0.002270058961585164,0.33621832728385925,0.6766305565834045,536.9346313476562,27.54142189025879
58,1602654336.9091315,46400,572.6852416992188,nan,2.860750675201416,2.8508472442626953,-0.22819474339485168,0.0,0.0016356440028175712,0.0016356440028175712,0.24366022646427155,0.6244135499000549,539.7429809570312,27.458887100219727
59,1602654337.6659904,47200,531.678955078125,0.5,-1.6068449020385742,3.202913999557495,-0.24895654618740082,0.0024999999441206455,0.002006282564252615,0.004506282974034548,0.24549363553524017,0.7313039898872375,502.9550476074219,27.376785278320312
60,1602654338.4389954,48000,516.5604248046875,nan,-1.1317181587219238,1.865885615348816,-0.05668969452381134,0.0,0.000856964208651334,0.000856964208651334,0.12876778841018677,0.5433884263038635,488.620361328125,27.262598037719727
61,1602654339.2304711,48800,532.234130859375,11.0,0.8463440537452698,6.861072063446045,-0.047680433839559555,0.013749999925494194,0.0016467726090922952,0.015396772883832455,0.24661579728126526,0.6219692230224609,497.22454833984375,27.34983253479004
62,1602654340.134835,49600,535.2544555664062,0.0,0.4934612512588501,8.062946319580078,-0.04490669071674347,0.0,0.0014522670535370708,0.0014522670535370708,0.22887550294399261,0.5973360538482666,499.36077880859375,27.382144927978516
63,1602654340.9112215,50400,502.0971984863281,nan,4.337283134460449,14.844233512878418,-0.1319931447505951,0.0,0.0008895770297385752,0.0008895770297385752,0.21566690504550934,0.37457275390625,455.6976623535156,27.350011825561523
64,1602654341.6781044,51200,473.7962646484375,0.0,4.558629989624023,6.313043117523193,-0.12242812663316727,0.0,0.0010859243338927627,0.0010859243338927627,0.19665174186229706,0.4520992636680603,435.6523132324219,27.394729614257812
65,1602654342.4451969,52000,443.9892272949219,nan,-0.775172770023346,1.0002084970474243,-0.10848823189735413,0.0012499999720603228,0.0011268963571637869,0.002376896096393466,0.2181714028120041,0.47180747985839844,416.49505615234375,27.377613067626953
66,1602654343.2310069,52800,440.7282409667969,nan,-4.30105447769165,3.0686023235321045,-0.0872025191783905,0.0,0.0016450270777568221,0.0016450270777568221,0.26339977979660034,0.5846275687217712,414.67303466796875,27.37485122680664
67,1602654343.9916885,53600,439.14007568359375,nan,-0.6237640976905823,5.762791633605957,-0.11330553144216537,0.0,0.0010396946454420686,0.0010396946454420686,0.2569454610347748,0.399067223072052,406.897216796875,27.21713638305664
68,1602654344.7668567,54400,424.0492248535156,nan,-1.7949274778366089,6.9504618644714355,-0.2754403054714203,0.0,0.0004540994996204972,0.0004540994996204972,0.14423924684524536,0.26465868949890137,391.8751525878906,27.293975830078125
69,1602654345.5616286,55200,402.7314453125,nan,-0.9496828317642212,4.652612686157227,-0.34524160623550415,0.0,0.0005716873565688729,0.0005716873565688729,0.140096515417099,0.2967994213104248,372.07855224609375,27.295190811157227
70,1602654346.3521895,56000,407.4778137207031,nan,0.07710398733615875,1.7380266189575195,-0.20631463825702667,0.0,0.0006421710713766515,0.0006421710713766515,0.13608065247535706,0.3142814636230469,378.60723876953125,27.26175880432129
71,1602654347.1272182,56800,417.9711608886719,nan,-3.0306551456451416,5.753688812255859,-0.09072559326887131,0.0,0.0009885168401524425,0.0009885168401524425,0.18081820011138916,0.5086513757705688,387.99920654296875,27.339664459228516
72,1602654347.8783739,57600,424.7100830078125,nan,0.6168635487556458,35.448978424072266,-0.04479896277189255,0.0,0.00042788925929926336,0.00042788925929926336,0.11907726526260376,0.2718372046947479,361.3406066894531,27.348464965820312
73,1602654348.6266775,58400,335.6280212402344,nan,-4.440615177154541,4.243863582611084,-0.24447046220302582,0.0,0.00020174613746348768,0.00020174613746348768,0.07293494045734406,0.2249690592288971,308.7713928222656,27.2978515625
74,1602654349.3853908,59200,328.0101318359375,nan,-0.08022842556238174,2.362474203109741,-0.20382842421531677,0.0,0.00017607072368264198,0.00017607072368264198,0.06164996325969696,0.23548820614814758,298.6720886230469,27.25960350036621
75,1602654350.2522657,60000,297.24053955078125,nan,-1.2821149826049805,10.744029998779297,-0.24416550993919373,0.0,0.0001526527776150033,0.0001526527776150033,0.0475911945104599,0.19940313696861267,260.7981872558594,27.2246036529541
76,1602654351.0190969,60800,299.8244323730469,nan,0.9062551259994507,2.7586100101470947,-0.10582829266786575,0.0,0.0003181498032063246,0.0003181498032063246,0.057305630296468735,0.38754138350486755,269.16204833984375,27.10332679748535
77,1602654351.7874906,61600,267.777099609375,nan,-4.16886043548584,8.726492881774902,-0.09340894222259521,0.0,0.00016295375826302916,0.00016295375826302916,0.03269781544804573,0.19627957046031952,236.190185546875,27.122705459594727
78,1602654352.5493677,62400,254.65408325195312,nan,1.1283197402954102,1.9432339668273926,-0.3436034619808197,0.0,4.6780609409324825e-05,4.6780609409324825e-05,0.008967751637101173,0.19356805086135864,224.8959503173828,27.03018569946289
79,1602654353.296392,63200,247.5045928955078,nan,0.25965723395347595,1.1844849586486816,-0.3182554841041565,0.0,5.35963372385595e-05,5.35963372385595e-05,0.013240876607596874,0.19386379420757294,219.36312866210938,27.015579223632812
80,1602654354.0352325,64000,224.60989379882812,0.0,0.5847362875938416,16.435649871826172,-0.2688966989517212,0.0,5.472681004903279e-05,5.472681004903279e-05,0.01776050589978695,0.1412096619606018,180.90086364746094,26.95753288269043
81,1602654354.7789023,64800,226.41433715820312,nan,-1.2538293600082397,6.928125381469727,-0.11092755198478699,0.0,8.762698416830972e-05,8.762698416830972e-05,0.01318543590605259,0.29414644837379456,193.96163940429688,26.88932228088379
82,1602654355.5332983,65600,215.1624755859375,nan,3.72235369682312,6.065838813781738,-0.15228056907653809,0.0,0.00013818660227116197,0.00013818660227116197,0.023411350324749947,0.18003907799720764,178.6430206298828,26.883544921875
