# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss
0,1602674018.7822409,0,2173.591064453125,nan,1.235960400691738e-08,0.0,-0.0041295127011835575,0.0,9.010737812786829e-06,9.010737812786829e-06,0.03598435968160629,0.24204356968402863,2145.990966796875,27.604324340820312
1,1602674023.1734698,3200,3767.99755859375,nan,0.0,0.0,-0.0,0.0,6.1194396039354615e-06,6.1194396039354615e-06,0.03257691487669945,0.16241368651390076,3748.42626953125,19.571226119995117
2,1602674027.5273123,6400,1527.5714111328125,nan,0.0,0.0,-0.0,0.0,3.1779973141965456e-06,3.1779973141965456e-06,0.022113580256700516,0.10889843106269836,1506.157958984375,21.413400650024414
3,1602674032.027397,9600,2342.77880859375,nan,0.0,0.0,-0.0,0.0,4.255914518580539e-06,4.255914518580539e-06,0.029889799654483795,0.09431321918964386,2325.400146484375,17.378644943237305
4,1602674036.5061276,12800,1994.8931884765625,nan,0.0,0.0,-0.0,0.0,9.668005077401176e-06,9.668005077401176e-06,0.035887252539396286,0.11001068353652954,1978.9569091796875,15.936285972595215
5,1602674040.7456946,16000,1229.7760009765625,nan,0.0,0.0,-0.0,0.0,8.48151194077218e-06,8.48151194077218e-06,0.02948147803544998,0.1010863184928894,1210.7138671875,19.06212615966797
6,1602674044.5209303,19200,1027.87353515625,nan,0.0,0.0,-0.0,0.0,4.489906586968573e-06,4.489906586968573e-06,0.02589801698923111,0.07988213747739792,1010.3717651367188,17.50181770324707
7,1602674048.6085207,22400,1151.1463623046875,nan,0.0,0.0,-0.0,0.0,1.9843139398290077e-06,1.9843139398290077e-06,0.020589325577020645,0.06256414204835892,1132.780517578125,18.365793228149414
8,1602674053.1129148,25600,970.8615112304688,0.0,0.0,0.0,-0.0,0.0,3.3240066841244698e-06,3.3240066841244698e-06,0.02421283908188343,0.06563297659158707,953.3692016601562,17.492307662963867
9,1602674057.4810305,28800,788.7933959960938,0.0,0.0,0.0,-0.0,0.0,4.466732661967399e-06,4.466732661967399e-06,0.019501926377415657,0.08181250840425491,771.4354858398438,17.357934951782227
10,1602674061.8228488,32000,1740.153564453125,0.0,0.0,940.5399780273438,-0.0,0.0,2.052520130746416e-06,2.052520130746416e-06,0.00898047350347042,0.12427602708339691,775.3732299804688,24.24034309387207
11,1602674065.956227,35200,1862323.75,0.0,0.0,1861670.875,-1.401298464324817e-45,0.0,9.70445739767456e-07,9.70445739767456e-07,0.0011761051137000322,0.16452232003211975,623.8721923828125,28.98906898498535
12,1602674070.3284144,38400,1050.9405517578125,0.0,-2.9765729904174805,356.0428771972656,-0.0005433631013147533,0.0,9.221714094564959e-07,9.221714094564959e-07,0.0009221713989973068,0.12730008363723755,670.277099609375,27.5976505279541
13,1602674074.7436292,41600,559.8827514648438,0.0,1.0935206191074742e-13,0.0,-1.1665127645710636e-17,0.0,3.267453507760365e-07,3.267453507760365e-07,0.00032674535759724677,0.1122252494096756,533.1165161132812,26.766223907470703
14,1602674079.1192822,44800,699.5208129882812,0.0,7.388204902470524e-14,0.0,-1.0429723474695338e-17,0.0,2.296873589102688e-07,2.296873589102688e-07,0.00022968737175688148,0.0930708795785904,674.068603515625,25.452207565307617
15,1602674083.414425,48000,600.9434814453125,0.0,8.017212924354283e-14,0.0,-1.1042519551989935e-17,0.0,8.383400285083553e-08,8.383400285083553e-08,8.383399108424783e-05,0.07674898207187653,575.9544677734375,24.988988876342773
16,1602674087.8067322,51200,362.6407775878906,nan,6.174004178998577e-14,0.0,-8.413363198117701e-18,0.0,1.7215034731066226e-08,1.7215034731066226e-08,1.7215033949469216e-05,0.061205096542835236,337.78985595703125,24.850929260253906
17,1602674091.937359,54400,452.63482666015625,nan,7.648355148000274e-14,0.0,-1.0297960220560541e-17,0.0,0.0,0.0,0.0,0.05182721093297005,429.0806579589844,23.554170608520508
18,1602674096.1895833,57600,386.8114013671875,nan,8.123004628960914e-14,0.0,-1.1356351876392554e-17,0.0,0.0,0.0,0.0,0.0470576174557209,362.4487609863281,24.36264419555664
19,1602674100.5352805,60800,466.4259338378906,0.0,1.0414152857131723e-13,0.0,-1.3372559951737481e-17,0.0,1.670324678570978e-08,1.670324678570978e-08,1.670324672886636e-05,0.04277073219418526,443.36553955078125,23.06039047241211
20,1602674104.8287373,64000,456.16357421875,nan,8.506755955033085e-14,0.0,-1.1773709163178634e-17,0.0,0.0,0.0,0.0,0.03969952464103699,432.5104064941406,23.653179168701172
21,1602674109.0943823,67200,300.9960632324219,0.0,1.2549757240354342e-12,0.5432915687561035,-1.5073560101321114e-16,0.0,1.5145193401622237e-06,1.5145193401622237e-06,0.0015145193319767714,0.09955402463674545,277.6292724609375,22.8234806060791
22,1602674113.474998,70400,1083486.875,0.5714285969734192,0.0,1082872.75,-2.3966251238732658e-20,0.015625,8.88101349119097e-05,0.015713809058070183,0.09150924533605576,0.42405715584754944,588.284912109375,25.824161529541016
23,1602674117.2932932,73600,82485.8515625,1.1320754289627075,0.002473333617672324,81938.21875,-2.5836774852905364e-07,0.03750000149011612,0.00010288201156072319,0.03760288283228874,0.10907778143882751,0.5518956184387207,519.5347900390625,28.09783935546875
24,1602674121.2446227,76800,1137.855712890625,1.6666666269302368,-19.45197296142578,577.2391967773438,-0.0030782485846430063,0.0031250000465661287,2.252173908345867e-05,0.003147521521896124,0.032526686787605286,0.2467862069606781,551.683349609375,28.38814353942871
25,1602674125.4561996,80000,436.0823669433594,1.25,0.09136930108070374,3.5117921829223633,-0.007012550253421068,0.00937500037252903,1.3210464203439187e-05,0.009388210251927376,0.024269603192806244,0.1729869395494461,405.40826416015625,27.07794189453125
26,1602674129.802146,83200,386.75616455078125,5.0,-1.8827846050262451,3.431593179702759,-0.01665220968425274,0.0031250000465661287,6.114337793405866e-06,0.0031311139464378357,0.014700163155794144,0.14101795852184296,358.76641845703125,26.457578659057617
27,1602674134.0215356,86400,318.7353515625,2.0,0.14622649550437927,0.05103987455368042,-0.005875348579138517,0.0031250000465661287,9.323348422185518e-06,0.003134324448183179,0.01943574845790863,0.1313648819923401,292.4851379394531,26.058822631835938
28,1602674138.4762921,89600,1037.194091796875,nan,0.2437567114830017,698.6583251953125,-0.0016818875446915627,0.0,1.1464835552033037e-06,1.1464835552033037e-06,0.01054310891777277,0.08489881455898285,312.54754638671875,25.7462158203125
29,1602674142.7083285,92800,285.5989990234375,nan,0.22376157343387604,0.03741743043065071,-0.02288340963423252,0.0,5.165795187167532e-07,5.165795187167532e-07,0.007195502519607544,0.07162168622016907,259.9991149902344,25.361610412597656
30,1602674147.0987916,96000,288.2707824707031,nan,-0.02880670130252838,1.420094609260559,-0.00015808279567863792,0.0,4.560492357086332e-07,4.560492357086332e-07,0.007154213264584541,0.06381204724311829,262.4520568847656,24.42757225036621
31,1602674151.6054943,99200,342.231689453125,nan,5.505910396575928,57.58547592163086,-0.007389771286398172,0.0,6.868989999020414e-07,6.868989999020414e-07,0.011705678887665272,0.05839870497584343,254.36822509765625,24.77948570251465
32,1602674155.9355853,102400,247.7517547607422,0.0,2.3531689643859863,8.804741859436035,-0.016131531447172165,0.0,3.4459935704944655e-06,3.4459935704944655e-06,0.012293827719986439,0.07620959728956223,212.67294311523438,23.937021255493164
33,1602674160.1984122,105600,226.7460174560547,0.0,-0.6558510065078735,0.7714282274246216,-0.02345835603773594,0.0,6.070238669053651e-06,6.070238669053651e-06,0.01460146065801382,0.10424364358186722,202.71249389648438,23.9414119720459
34,1602674164.5029016,108800,285.803466796875,4.0,-2.0343635082244873,14.393386840820312,-0.014711076393723488,0.0,4.0569571865489706e-05,4.0569571865489706e-05,0.04539298638701439,0.40135565400123596,250.23989868164062,23.219263076782227
35,1602674168.7114167,112000,368.0617980957031,1.0,11.318548202514648,11.387810707092285,-0.02029421180486679,0.01875000074505806,0.00010589241719571874,0.01885589212179184,0.10680364817380905,0.7842820882797241,320.77099609375,24.6047420501709
36,1602674173.0542586,115200,437.7302551269531,1.8181818723678589,-5.7565388679504395,4.1193766593933105,-0.015419642440974712,0.03437500074505806,0.00011587043991312385,0.03449087589979172,0.11674419045448303,0.9538078904151917,412.62249755859375,26.760343551635742
37,1602674177.402189,118400,326.9147033691406,5.128205299377441,-6.335680961608887,2.0971732139587402,-0.009285254403948784,0.04374999925494194,9.025839972309768e-05,0.04384025186300278,0.09088435769081116,0.8939939737319946,304.86199951171875,26.300506591796875
38,1602674181.8130722,121600,276.7607421875,3.3333332538604736,-3.7989468574523926,3.065194606781006,-0.0020253732800483704,0.078125,7.546707638539374e-05,0.07820045948028564,0.07648376375436783,0.882088303565979,252.52748107910156,24.96904754638672
39,1602674185.641363,124800,264.1075439453125,4.210526466369629,0.0904446393251419,0.46260836720466614,-0.0009523513726890087,0.02812499925494194,6.514121196232736e-05,0.028190137818455696,0.06623440980911255,0.8219509124755859,238.52294921875,25.032506942749023
40,1602674189.8691106,128000,187.31402587890625,5.454545497894287,0.17616552114486694,0.1584986448287964,-0.0015901539009064436,0.05312500149011612,5.8982972404919565e-05,0.05318398028612137,0.05990451201796532,0.7610552310943604,163.355712890625,23.62525177001953
41,1602674193.9920812,131200,218.7032012939453,3.3333332538604736,-0.007205458357930183,0.2856062650680542,-0.0020636238623410463,0.08437500149011612,6.074160774005577e-05,0.08443573862314224,0.06244374439120293,0.8213664889335632,194.0780792236328,24.348791122436523
42,1602674198.3789363,134400,206.6273193359375,3.3333332538604736,2.0676229000091553,0.3448474705219269,-0.0011913646012544632,0.078125,6.473110261140391e-05,0.07818973064422607,0.06548182666301727,0.8819717168807983,180.10284423828125,24.11319351196289
43,1602674202.7415204,137600,216.1441650390625,6.666666507720947,1.873673677444458,0.07915699481964111,-0.0054780407808721066,0.07187499850988388,6.488905637525022e-05,0.07193988561630249,0.0650634765625,0.968278706073761,189.74256896972656,24.454242706298828
