# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss
0,1602507376.328562,0,3277.799072265625,1.6666666269302368,1.1158865690231323,1.3084402084350586,-0.002755426801741123,0.0031250000465661287,0.0006001549772918224,0.0037251540925353765,0.654205858707428,0.8677313327789307,3246.5595703125,28.817813873291016
1,1602507383.1832545,3200,2003.5745849609375,5.55555534362793,3.1727544410387054e-05,209.68992614746094,-1.9193240774484366e-08,0.015625,0.00037897852598689497,0.01600397750735283,0.4971920847892761,0.6637666821479797,1771.789306640625,22.095308303833008
2,1602507387.929811,6400,1773.78076171875,2.307692289352417,-9.330415764452482e-07,249.9008026123047,-1.9800915074252856e-10,0.00937500037252903,0.0003082761832047254,0.00968327559530735,0.4137290120124817,0.625429630279541,1503.63623046875,20.243791580200195
3,1602507393.0089116,9600,1061.460693359375,4.44444465637207,-6.901229789946228e-05,56.939815521240234,-7.26783078164317e-10,0.02500000037252903,0.0003218641213607043,0.02532186359167099,0.37819042801856995,0.7694644331932068,982.822509765625,21.69854164123535
4,1602507409.6025467,12800,1129.2447509765625,2.5,-9.283676258298179e-12,139.9094696044922,-8.733029461944534e-17,0.0062500000931322575,0.0002086578169837594,0.006458659190684557,0.3105875551700592,0.5928804278373718,970.0052490234375,19.330129623413086
5,1602507414.874833,16000,1635.8853759765625,3.846153736114502,-5.0798352912392675e-21,820.023681640625,-5.290452766552994e-25,0.015625,0.00018792774062603712,0.01581292785704136,0.28509795665740967,0.5641299486160278,796.3568725585938,19.50475311279297
6,1602507425.5874107,19200,857.2633056640625,0.0,-3.9004646734674964e-10,164.73182678222656,-4.837546921203362e-13,0.0,0.00017349986592307687,0.00017349986592307687,0.24054329097270966,0.6205196380615234,671.233642578125,21.297836303710938
7,1602507434.7297332,22400,1098.7952880859375,3.3333332538604736,-1.39930151021872e-07,294.5632019042969,-1.45415396304166e-12,0.00937500037252903,0.0001609799946891144,0.009535979479551315,0.23094742000102997,0.5856546759605408,784.9564208984375,19.275588989257812
8,1602507439.9064515,25600,595.1033325195312,1.8181818723678589,-1.9880797481164336e-05,17.511959075927734,-1.9445801413553454e-08,0.0062500000931322575,0.00015057031123433262,0.006400571670383215,0.22387196123600006,0.589361310005188,556.1259765625,21.46540069580078
9,1602507444.8625295,28800,509.5552062988281,6.25,0.003939635120332241,6.130950450897217,-1.5144097233132925e-05,0.03125,0.0001229783520102501,0.031372975558042526,0.17718124389648438,0.5383749604225159,484.34100341796875,19.079328536987305
10,1602507449.4965882,32000,582.6339111328125,10.0,0.0789809376001358,81.7968978881836,-8.660174353281036e-05,0.0062500000931322575,5.308710387907922e-05,0.006303088273853064,0.0975930392742157,0.32801681756973267,476.53900146484375,24.219133377075195
11,1602507454.2755866,35200,969.237060546875,0.0,-2.6632280349731445,501.01348876953125,-0.0010377948638051748,0.0,4.681288373831194e-06,4.681288373831194e-06,0.004750343970954418,0.18152736127376556,444.2784423828125,26.609357833862305
12,1602507458.9435987,38400,499.2802429199219,0.0,0.3723815977573395,20.58125877380371,-0.0055618626065552235,0.0,3.169421063375921e-07,3.169421063375921e-07,0.00031694211065769196,0.08916637301445007,452.9324035644531,25.399744033813477
13,1602507463.769691,41600,309.9449462890625,0.0,-2.925368070602417,12.521689414978027,-0.0103302588686347,0.0,3.946419155909098e-07,3.946419155909098e-07,0.00039464185829274356,0.08811157196760178,275.0645751953125,25.29437828063965
14,1602507468.6609945,44800,332.3315124511719,0.0,-0.26166534423828125,0.0803084671497345,-0.011893623508512974,0.0,9.700718095473349e-08,9.700718095473349e-08,9.700716327643022e-05,0.06237851455807686,308.406494140625,24.118268966674805
15,1602507473.3369918,48000,304.6305236816406,0.0,0.3929377496242523,0.0067875501699745655,-0.007458460051566362,0.0,3.281677436461905e-07,3.281677436461905e-07,0.00032816771999932826,0.07537820935249329,280.1255798339844,24.1126766204834
16,1602507478.3349128,51200,371.1943664550781,0.0,0.06954112648963928,7.586570739746094,-0.0003330029430799186,0.0,1.038983157286566e-07,1.038983157286566e-07,0.00010389831004431471,0.059383951127529144,340.1604919433594,23.378084182739258
17,1602507483.1031234,54400,290.8265686035156,0.0,-3.352611541748047,39.62752914428711,-0.005064031109213829,0.0,2.1222228951955913e-07,2.1222228951955913e-07,0.0002122222795151174,0.060725972056388855,230.45712280273438,24.099584579467773
18,1602507487.8379772,57600,371.79052734375,0.0,-0.13821524381637573,0.0041292328387498856,-0.024703338742256165,0.0,3.33856291945267e-07,3.33856291945267e-07,0.00033385626738891006,0.058317068964242935,349.437255859375,22.512042999267578
19,1602507492.512542,60800,187.92063903808594,0.0,-0.005951620172709227,0.0008734231232665479,-0.025717953220009804,0.0,8.403570745940669e-07,8.403570745940669e-07,0.0008656865102238953,0.07449595630168915,164.77430725097656,23.177125930786133
20,1602507496.9281435,64000,328.1302795410156,0.0,-0.00942271389067173,0.005170872434973717,-0.02567153237760067,0.0,2.933009909611428e-06,2.933009909611428e-06,0.0030785114504396915,0.10198938101530075,306.8801574707031,21.280071258544922
21,1602507501.6025386,67200,221.52407836914062,0.0,0.31719067692756653,0.017146265134215355,-0.025615563616156578,0.0,9.066888196684886e-06,9.066888196684886e-06,0.009387296624481678,0.16169917583465576,198.76486206054688,22.450502395629883
22,1602507506.4570746,70400,246.51759338378906,0.0,0.3716263175010681,0.024397147819399834,-0.0253074262291193,0.0,1.7678519725450315e-05,1.7678519725450315e-05,0.019352970644831657,0.2854382395744324,225.05303955078125,21.093839645385742
23,1602507510.4159782,73600,312.01104736328125,0.0,1.7894492149353027,0.2353205382823944,-0.02359825186431408,0.0,5.73088982491754e-05,5.73088982491754e-05,0.06413687765598297,0.605149507522583,286.91802978515625,23.09186553955078
24,1602507515.3970644,76800,256.92340087890625,nan,-4.989704132080078,1.8426415920257568,-0.01804480329155922,0.0,5.857289943378419e-05,5.857289943378419e-05,0.06728183478116989,0.7408412098884583,235.440185546875,24.648326873779297
25,1602507520.1859856,80000,240.5337677001953,0.0,-1.8743857145309448,0.44365885853767395,-0.013289941474795341,0.0,2.0403811504365876e-05,2.0403811504365876e-05,0.02292972058057785,0.4927201569080353,217.55677795410156,24.421009063720703
26,1602507524.7631376,83200,190.0268096923828,0.0,0.07141992449760437,0.06866709142923355,-0.0012196287279948592,0.0,6.929434221092379e-06,6.929434221092379e-06,0.008081037551164627,0.2548145055770874,168.51193237304688,21.376005172729492
27,1602507529.6568532,86400,274.48931884765625,0.0,-0.17621538043022156,0.4211277961730957,-0.00838680099695921,0.0,4.287221599952318e-05,4.287221599952318e-05,0.04441876336932182,0.6226274371147156,249.94544982910156,24.307348251342773
28,1602507534.440136,89600,307.29864501953125,0.0,0.3680360019207001,0.1376318484544754,-0.0005776857142336667,0.0,6.503224722109735e-05,6.503224722109735e-05,0.06596340239048004,0.9698556661605835,280.357177734375,26.436368942260742
29,1602507539.060426,92800,279.83673095703125,nan,-0.258521169424057,0.6644338369369507,-0.0072569698095321655,0.0,5.215304918237962e-05,5.215304918237962e-05,0.052592504769563675,0.9750364422798157,252.67877197265625,26.759305953979492
30,1602507544.1993492,96000,247.94114685058594,0.0,-0.48117974400520325,0.23320728540420532,-0.0037613955792039633,0.0,5.4652002290822566e-05,5.4652002290822566e-05,0.055237799882888794,0.9785930514335632,221.41748046875,26.775400161743164
31,1602507549.0053253,99200,228.57615661621094,0.0,0.1389935165643692,0.049583084881305695,-0.0021203537471592426,0.0,5.1152772357454523e-05,5.1152772357454523e-05,0.05175723508000374,0.9726522564888,201.78880310058594,26.600889205932617
32,1602507554.0090778,102400,183.55038452148438,0.0,0.24782180786132812,0.15742233395576477,-0.0028865302447229624,0.0,3.1038547604111955e-05,3.1038547604111955e-05,0.031172631308436394,0.9823610186576843,157.0858917236328,26.062137603759766
33,1602507558.6905267,105600,183.43907165527344,0.0,0.009766791947185993,0.11210847645998001,-0.002119008218869567,0.0,1.716002770990599e-05,1.716002770990599e-05,0.0172381941229105,0.9744654893875122,157.8450469970703,25.474267959594727
34,1602507563.3561807,108800,136.26463317871094,0.0,-0.14116844534873962,0.13707616925239563,-0.006512165535241365,0.0,1.78905302163912e-05,1.78905302163912e-05,0.01853134110569954,0.9313413500785828,111.56573486328125,24.709497451782227
35,1602507568.118614,112000,165.61135864257812,0.0,0.14387571811676025,0.3090530037879944,-0.0007930371793918312,0.0,1.917171857712674e-06,1.917171857712674e-06,0.0020444788970053196,0.6422480940818787,141.64065551757812,23.518569946289062
36,1602507572.6105576,115200,158.2860565185547,0.0,-0.12601062655448914,46.939762115478516,-0.00011641144374152645,0.0,2.62875516909844e-07,2.62875516909844e-07,0.0003974607971031219,0.40565767884254456,87.54432678222656,23.9281063079834
37,1602507577.4034452,118400,178.31585693359375,0.0,0.06992007046937943,0.2818877100944519,-0.0007717199623584747,0.0,4.5198868292573025e-07,4.5198868292573025e-07,0.0007944302051328123,0.33805233240127563,150.50779724121094,27.457029342651367
38,1602507582.2743764,121600,95.52913665771484,0.0,0.9132899045944214,0.2963046431541443,-0.006322290748357773,0.0,1.3223794894656749e-06,1.3223794894656749e-06,0.003970503341406584,0.2440003603696823,67.61114501953125,26.7147216796875
39,1602507586.5857272,124800,90.11003875732422,0.0,-0.36332011222839355,0.3640134334564209,-0.0030752753373235464,0.0,1.0135620414075674e-06,1.0135620414075674e-06,0.0031885928474366665,0.27460458874702454,66.28105926513672,23.831361770629883
40,1602507591.6112337,128000,112.35682678222656,nan,2.362382650375366,1.9537684917449951,-0.004942721221596003,0.0,2.3048546609061304e-06,2.3048546609061304e-06,0.012469397857785225,0.1849595457315445,86.37783813476562,21.667776107788086
41,1602507596.3888936,131200,97.82209777832031,0.0,0.13948586583137512,0.044350042939186096,-0.018058836460113525,0.0,2.3585359940625494e-06,2.3585359940625494e-06,0.013371646404266357,0.18445655703544617,76.08557891845703,21.570743560791016
42,1602507601.3887744,134400,84.63185119628906,0.0,-0.6307132244110107,0.10844548791646957,-0.011919363401830196,0.0,5.590502496488625e-07,5.590502496488625e-07,0.002276200568303466,0.15387697517871857,63.872802734375,21.29323959350586
43,1602507606.2392876,137600,96.333740234375,0.0,2.07000732421875,0.8800595998764038,-0.007446217816323042,0.0,3.313875822641421e-06,3.313875822641421e-06,0.003779726568609476,0.4683627784252167,69.2302017211914,24.16092300415039
44,1602507610.9938,140800,91.42300415039062,0.0,-0.7772322297096252,15.447458267211914,-0.010656402446329594,0.0,1.132392640101898e-06,1.132392640101898e-06,0.0013865662040188909,0.5434565544128418,52.6171875,24.146244049072266
45,1602507615.240377,144000,85.58984375,0.0,-0.2997107207775116,0.12711367011070251,-0.017176656052470207,0.0,7.477529493371549e-07,7.477529493371549e-07,0.0012055945117026567,0.34237781167030334,65.15371704101562,20.625896453857422
46,1602507620.1727078,147200,80.7120590209961,0.0,0.6848390102386475,0.08748172968626022,-0.015762893483042717,0.0,1.584818392075249e-07,1.584818392075249e-07,0.00021802153787575662,0.23045562207698822,59.68756103515625,20.267942428588867
47,1602507625.1615767,150400,80.61548614501953,0.0,0.8116152882575989,0.1839378923177719,-0.010708725079894066,0.0,2.827437981522962e-07,2.827437981522962e-07,0.0003010334330610931,0.32941964268684387,58.80084991455078,20.829792022705078
48,1602507630.1349585,153600,71.13838195800781,0.0,0.17079320549964905,1.0790423154830933,-0.004665080923587084,0.0,7.065054319355113e-08,7.065054319355113e-08,7.06505379639566e-05,0.3318038582801819,48.84675598144531,21.046451568603516
49,1602507635.0648723,156800,76.9186019897461,0.0,0.8449114561080933,0.35740506649017334,-0.0099908746778965,0.0,1.373939397808499e-07,1.373939397808499e-07,0.00013739393034484237,0.3856792449951172,54.53125762939453,21.19502067565918
50,1602507639.841971,160000,66.90601348876953,0.0,-1.4296627044677734,0.1924888789653778,-0.007043952122330666,0.0,5.955386939149321e-08,5.955386939149321e-08,6.001761357765645e-05,0.6156477332115173,44.54010772705078,23.610122680664062
51,1602507644.6068947,163200,93.8343505859375,0.0,0.8661613464355469,0.14343804121017456,-0.010421892628073692,0.0,8.071773804907423e-11,8.071773804907423e-11,8.071772583662096e-08,0.7707890868186951,67.83494567871094,25.000226974487305
52,1602507649.2377794,166400,68.61457061767578,0.0,0.3907686471939087,0.06685992330312729,-0.009116722270846367,0.0,1.3773689033769188e-07,1.3773689033769188e-07,0.0001377368753310293,0.5853432416915894,42.45438003540039,25.7116756439209
53,1602507653.8983998,169600,99.1518783569336,0.0,-0.21427273750305176,0.04329848662018776,-0.007938005961477757,0.0,1.8185590988650802e-07,1.8185590988650802e-07,0.00018185589578934014,0.6129537224769592,72.92713928222656,26.40364646911621
54,1602507658.639505,172800,75.58670806884766,0.0,0.18155020475387573,0.10330551117658615,-0.008569251745939255,0.0,5.933305047278736e-08,5.933305047278736e-08,5.933305146754719e-05,0.8357383608818054,50.41629409790039,24.894126892089844
55,1602507663.237681,176000,98.81442260742188,0.0,0.1671467125415802,0.1302557736635208,-0.007478303276002407,0.0,4.35871186255099e-07,4.35871186255099e-07,0.00044453080045059323,0.9076319932937622,74.56847381591797,23.95602798461914
