# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss
0,1602441739.6949897,0,1916.268798828125,2.0,0.11177576333284378,0.2982445955276489,-0.037371743470430374,0.0052083334885537624,0.08803529292345047,0.09324362128973007,0.17645381391048431,0.5725036859512329,1899.23828125,16.65778923034668
1,1602441742.4155998,1920,1424.3387451171875,0.0,-1.6752532720565796,11.852745056152344,-0.004996259696781635,0.0,0.05788887292146683,0.05788887292146683,0.11675472557544708,0.5117691159248352,1402.3768310546875,11.789393424987793
2,1602441745.190311,3840,1214.564208984375,5.0,9.572132583096638e-13,0.0,-3.5199012593523094e-09,0.0052083334885537624,0.026877732947468758,0.03208606317639351,0.055031199008226395,0.398806631565094,1204.9405517578125,9.623619079589844
3,1602441748.0885663,5760,738.230224609375,0.0,1.9701627829160628e-10,0.25981390476226807,-1.365724200397267e-10,0.0,0.013433944433927536,0.013433944433927536,0.028478063642978668,0.2692639231681824,726.8759155273438,11.094489097595215
4,1602441755.0117586,7680,707.0387573242188,0.0,1.8601801135702947e-25,0.0,-1.1962233385510697e-15,0.0,0.013118798844516277,0.013118798844516277,0.028175177052617073,0.2455413043498993,698.2281494140625,8.810617446899414
5,1602441762.4497325,9600,554.9129638671875,0.0,3.252951451001231e-26,0.1434391438961029,-5.022043124147476e-17,0.0,0.009808823466300964,0.009808823466300964,0.021348949521780014,0.21562503278255463,544.5767822265625,10.192721366882324
6,1602441765.1648908,11520,532.951904296875,nan,2.5164587214021594e-07,0.0,-1.1015607924491633e-05,0.0,0.0073522948659956455,0.0073522948659956455,0.017505940049886703,0.1979147344827652,523.4608154296875,9.491071701049805
7,1602441767.8957314,13440,426.2933349609375,0.0,8.585808330963118e-08,0.0028736109379678965,-6.13683414485422e-06,0.0,0.001598960254341364,0.001598960254341364,0.0034255015198141336,0.11646060645580292,416.6186218261719,9.671853065490723
8,1602441770.5854185,15360,452.19659423828125,nan,1.4572204918295029e-06,0.0,-3.329900573589839e-05,0.0,0.0018577477894723415,0.0018577477894723415,0.003821454243734479,0.11428528279066086,443.7964172363281,8.400221824645996
9,1602441772.865128,17280,402.9559020996094,nan,2.111181629516068e-06,0.0,-6.296607170952484e-05,0.0,0.003557350253686309,0.003557350253686309,0.008164745755493641,0.13835744559764862,393.4390563964844,9.516910552978516
10,1602441775.4928164,19200,1465.63720703125,nan,0.0405709482729435,1098.107421875,-3.735072459676303e-05,0.0,0.004218825604766607,0.004218825604766607,0.009571901522576809,0.15544608235359192,353.98974609375,13.499460220336914
11,1602441777.8499515,21120,434.07305908203125,0.0,-0.024307576939463615,62.38187026977539,-0.001858590403571725,0.0,0.005122782662510872,0.005122782662510872,0.010560182854533195,0.16906866431236267,355.15887451171875,16.558460235595703
12,1602441780.55389,23040,436.5376892089844,nan,-4.176843643188477,149.03060913085938,-0.010225502774119377,0.0,0.0018366272561252117,0.0018366272561252117,0.005179482512176037,0.1258927434682846,276.0875244140625,15.606640815734863
