"ride","iride"
"5.936647891998291","6.819762420654297"
"6.138204669952392","6.842191505432129"
"7.100699424743652","5.586626434326172"
"6.37952938079834","6.254678726196289"
"6.770320892333984","6.222251129150391"
"6.057956790924072","6.3634906768798825"
"6.5086668014526365","6.78478593826294"
"6.908929538726807","6.241925144195557"
"6.724835205078125","6.884964847564698"
"7.106410312652588","6.220210170745849"
"6.567256832122803","5.932668209075928"
"6.554946994781494","7.247807216644287"
"6.738137817382812","6.622275161743164"
"5.8491425037384035","7.216427230834961"
"6.504942989349365","6.457000637054444"
"6.196444797515869","6.077043342590332"
"6.6336588859558105","6.669642925262451"
"6.101256561279297","6.65630578994751"
"6.497333812713623","6.741430187225342"
"6.56358003616333","6.098130702972412"
"6.74266471862793","6.720249462127685"
"5.839599514007569","5.838638973236084"
"7.118643856048584","6.439941787719727"
"6.9367376327514645","6.225942134857178"
"5.787036991119384","6.569259548187256"
"5.913749694824219","7.0332643508911135"
"6.72752275466919","6.50929536819458"
"6.528473663330078","6.71864423751831"
"6.758962917327881","5.9484306335449215"
"7.3407158851623535","6.14934720993042"
"7.252489185333252","6.428705024719238"
"6.349687337875366","6.283592319488525"
"6.771227264404297","5.916622591018677"
"5.929781723022461","6.504030513763428"
"6.998776054382324","6.543011569976807"
"6.2939197540283205","6.892070960998535"
"5.718240642547608","5.935627841949463"
"6.928173828125","6.005627632141113"
"6.701908588409424","6.430023670196533"
"6.410714244842529","5.982468128204346"
"6.6348801612854","7.029768657684326"
"6.788336277008057","5.949498558044434"
"6.036375617980957","6.362375640869141"
"7.046714496612549","6.1756157875061035"
"7.024308681488037","6.760018825531006"
"7.163218593597412","6.683854484558106"
"6.3425499439239506","6.601598262786865"
"6.486437892913818","6.4180419921875"
"6.897628116607666","7.457267570495605"
"6.718596744537353","6.88248929977417"
"5.86993522644043","6.697166919708252"
"5.304457664489746","6.167768287658691"
"5.940823554992676","6.14296703338623"
"5.7721611022949215","6.242442226409912"
"6.291195297241211","5.645320320129395"
"6.187788772583008","6.915125942230224"
"5.924413585662842","5.759846305847168"
"6.204214096069336","6.029062271118164"
"5.783039283752442","6.982229328155517"
"6.157097244262696","6.881699275970459"
"6.1845221519470215","5.799373483657837"
"6.565689563751221","6.750830173492432"
"7.210996437072754","5.794337320327759"
"6.49453821182251","5.540375375747681"
"7.296497631072998","5.531157922744751"
"6.667720317840576","6.45753173828125"
"5.986328601837158","6.23840913772583"
"6.644818210601807","5.912568187713623"
"6.880546188354492","5.7824914932250975"
"7.145766067504883","5.8901143074035645"
"6.229193878173828","6.663037300109863"
"6.837857055664062","6.113349914550781"
"6.169388484954834","6.922105598449707"
"6.594623661041259","5.743097591400146"
"6.761324405670166","6.361616134643555"
"6.834090900421143","6.045343208312988"
"5.91428575515747","5.735057163238525"
"6.195782566070557","6.692894649505615"
"6.096416664123535","7.104689979553223"
"6.525335788726807","6.102642822265625"
"6.80454158782959","6.676571083068848"
"6.683366012573242","6.2786946296691895"
"6.43427267074585","5.681897735595703"
"6.0210803031921385","7.1537267684936525"
"6.421156215667724","6.612739086151123"
"5.152320289611817","6.163414669036865"
"7.035856151580811","6.756895637512207"
"5.586386203765869","6.212229633331299"
"6.413553524017334","6.3009312629699705"
"6.601521682739258","6.2625"
"5.948754787445068","6.127846717834473"
"5.803390216827393","6.702477359771729"
"5.908006858825684","6.275244140625"
"6.809309101104736","6.7061182975769045"
"6.526115989685058","6.430377578735351"
"6.264974975585938","6.259523200988769"
"6.376637363433838","7.237243938446045"
"6.557034111022949","6.120971775054931"
"6.480072402954102","6.447274208068848"
"6.439726829528809","6.071847534179687"
"5.660220813751221","5.709211540222168"
"6.4442521095275875","5.792936229705811"
"6.603230094909668","5.916008043289184"
"5.497248744964599","6.3014984130859375"
"6.4730785369873045","6.226539421081543"
"5.95063009262085","6.146058177947998"
"5.877355575561523","6.29581880569458"
"5.968209552764892","6.379426097869873"
"6.1482641220092775","6.335753345489502"
"6.345285034179687","6.183240222930908"
"6.1351851463317875","6.625557231903076"
"6.101476192474365","6.082788610458374"
"5.2647374153137205","6.116917324066162"
"6.763955211639404","6.248847007751465"
"6.298855495452881","6.6701555252075195"
"6.399193572998047","6.383402156829834"
"6.3935933113098145","6.556755638122558"
"6.110910034179687","5.843506336212158"
"6.518871212005616","6.872894382476806"
"5.523384857177734","6.125725650787354"
"6.8270713806152346","6.249180603027344"
"6.293294048309326","6.120254993438721"
"6.370766448974609","5.9525063037872314"
"6.5272314071655275","6.518814277648926"
"6.98149003982544","6.021140003204346"
"6.390692615509034","6.202857112884521"
"6.224357795715332","6.146510076522827"
"7.1010541915893555","6.323896503448486"
"7.213095378875733","6.109275531768799"
"6.575418758392334","5.897001171112061"
"6.709332275390625","5.772953033447266"
"6.572875881195069","6.609966373443603"
"6.18460054397583","6.513448810577392"
"6.195710182189941","6.227706336975098"
"5.911732769012451","6.714426517486572"
"6.789512825012207","6.346362209320068"
"6.3679272651672365","6.024911212921142"
"7.503124237060547","5.895458030700683"
"6.384257030487061","5.650864982604981"
"6.185994338989258","6.226495742797852"
"5.9742108345031735","5.829259204864502"
"6.373066520690918","6.33734769821167"
"6.499576759338379","6.5337121963500975"
"6.6125","6.64964714050293"
"6.128978443145752","6.222097253799438"
"6.764845848083496","5.768185329437256"
"6.446127414703369","6.121201610565185"
"5.86760721206665","6.682160186767578"
"6.614398002624512","6.206295013427734"
"6.68209753036499","6.98333330154419"
"7.033767604827881","6.2679972648620605"
"6.326045799255371","6.00612735748291"
"6.117241477966308","6.3987995147705075"
"6.072534656524658","6.482923698425293"
"6.738018798828125","5.898109817504883"
"6.7348309516906735","6.149350690841675"
"7.281068897247314","6.166266059875488"
"5.9785082817077635","6.896270847320556"
"6.459139728546143","6.409454822540283"
"6.1086273193359375","5.824708652496338"
"6.624102592468262","6.064706802368164"
"5.720091438293457","5.1491233825683596"
"6.900193119049073","5.765364408493042"
"6.167911624908447","5.56110315322876"
"6.764755439758301","5.888764953613281"
"5.890910243988037","6.694057750701904"
"6.617859268188477","6.227814435958862"
"5.885335445404053","6.443435955047607"
"6.43353796005249","6.456725692749023"
"5.789132785797119","6.062355804443359"
"6.922689056396484","6.454239845275879"
"6.310575389862061","6.438042259216308"
"6.698086452484131","6.0198540687561035"
"6.300239753723145","6.506847763061524"
"5.785550117492676","6.840494537353516"
"7.175781631469727","6.981784820556641"
"6.857354927062988","5.775943279266357"
"6.912880802154541","6.7595212936401365"
"6.324117660522461","6.19134635925293"
"6.050057125091553","5.916100311279297"
"6.5078959465026855","7.3105494499206545"
"6.821605968475342","6.025762462615967"
"6.837759590148925","6.561416816711426"
"6.6156761169433596","6.598317050933838"
"7.00966444015503","6.78233585357666"
"6.331315422058106","6.173426628112793"
"6.698646163940429","6.566683769226074"
"6.494592571258545","6.630592727661133"
"6.693129825592041","6.46616415977478"
"6.446260738372803","6.738732528686524"
"7.159307384490967","6.1483532905578615"
"7.125325298309326","5.933582210540772"
"6.909833908081055","6.613076877593994"
"6.810399150848388","5.7504387378692625"
"6.556168174743652","6.726264381408692"
"6.108046054840088","6.173572063446045"
"6.727619075775147","6.4965980529785154"
"6.720816040039063","6.642574977874756"
"6.415144538879394","6.469388008117676"
"6.551400279998779","6.420645046234131"
"7.535690975189209","6.4907639503479"
"6.412407398223877","6.621960639953613"
"6.752005767822266","6.2734777450561525"
"6.484457683563233","6.427594566345215"
"6.759611129760742","6.042709016799927"
"6.469214248657226","6.893475818634033"
"6.63537368774414","6.314291381835938"
"6.376539421081543","6.359425354003906"
"6.679397869110107","6.8568953514099125"
"5.17220983505249","6.342778205871582"
"6.353201866149902","4.843822813034057"
"6.306201553344726","6.757221126556397"
"6.487346553802491","5.992974090576172"
"5.792227268218994","6.3944062232971195"
"6.552241706848145","6.873627853393555"
"6.284501838684082","6.813564300537109"
"5.979954242706299","6.367654132843017"
"6.808368301391601","6.849481678009033"
"6.925117874145508","6.470682525634766"
"6.17504186630249","6.674026584625244"
"6.612078857421875","6.317642498016357"
"6.342090892791748","7.121138954162598"
"6.8929366111755375","5.572330522537231"
"6.783047294616699","6.099674892425537"
"6.731553459167481","6.450805616378784"
"6.7899682998657225","6.313016796112061"
"6.500205612182617","6.469143199920654"
"7.100229167938233","6.527266216278076"
"6.032948589324951","6.348278141021728"
"7.3354315757751465","6.349067211151123"
"6.054048538208008","6.772181606292724"
"6.109950733184815","6.612312698364258"
"6.056085395812988","5.953717041015625"
"6.1602452278137205","7.085667514801026"
"6.401893901824951","6.901089668273926"
"6.475954151153564","6.832753467559814"
"6.42099142074585","6.262492561340332"
"6.912134265899658","6.682130622863769"
"7.057204055786133","6.601266384124756"
"5.88491382598877","5.692163276672363"
"6.585962295532227","6.013474464416504"
"7.053096675872803","6.225337505340576"
"6.333307838439941","6.084130382537841"
"6.575160217285156","6.331536865234375"
"5.654424524307251","6.681525802612304"
"6.65999755859375","6.947564792633057"
"6.882711124420166","5.881679344177246"
"5.741233205795288","6.449015140533447"
"5.8695121765136715","6.224374675750733"
"6.031809711456299","5.9513099670410154"
"6.375811672210693","6.222988510131836"
"5.454895877838135","6.352268981933594"
"6.530246067047119","6.585300159454346"
"5.917478322982788","6.579447269439697"
"6.3260579109191895","6.100701713562012"
"6.282276630401611","5.693854236602784"
"6.995578670501709","6.809290409088135"
"6.116224956512451","6.937245082855225"
"6.035566234588623","6.9394454002380375"
"6.649705123901367","6.606403255462647"
"6.842841720581054","5.830857467651367"
"6.198215103149414","6.509314155578613"
"6.149671840667724","6.006475448608398"
"6.034681987762451","6.991085147857666"
"6.154973125457763","5.864622402191162"
"6.449275493621826","5.585598468780518"
"6.538005733489991","5.741914081573486"
"6.487996292114258","6.686849594116211"
"6.45989294052124","6.294973278045655"
"6.440098285675049","6.949306869506836"
"6.412251281738281","6.58402099609375"
"6.9734039306640625","7.146185970306396"
"6.812166309356689","6.260686588287354"
"6.78444013595581","7.04807071685791"
"6.03411979675293","6.301044464111328"
"6.4978021621704105","6.197546863555909"
"6.678850746154785","6.00892858505249"
"6.298194026947021","6.6953777313232425"
"6.5222522735595705","5.954364681243897"
"6.485079669952393","6.123758602142334"
"6.160524654388428","6.076516819000244"
"5.980249309539795","5.829464912414551"
"6.351388931274414","6.869131946563721"
"6.88178596496582","6.440629673004151"
"5.976442146301269","6.3180131912231445"
"7.020791149139404","6.142464256286621"
"6.29588212966919","6.23333330154419"
"7.055027294158935","6.141563606262207"
"6.3799670219421385","6.66847677230835"
"6.253359794616699","6.843521404266357"
"6.400560188293457","5.94228982925415"
"6.391980266571045","7.265402030944824"
"5.729798030853272","6.009770679473877"
"6.547601985931396","6.821724128723145"
"6.470094299316406","6.603174686431885"
"6.049748706817627","6.265000247955323"
"6.622880363464356","6.231975936889649"
"7.360204029083252","5.730360603332519"
"7.1834207534790036","6.34778060913086"
"6.842956447601319","5.9281669616699215"
"7.141010475158692","6.391347026824951"
"5.650741004943848","6.31231689453125"
"6.409139728546142","6.124869918823242"
"6.456065368652344","6.396534061431884"
"6.672656917572022","6.850243949890137"
"6.668125915527344","6.223822021484375"
"6.460184764862061","6.701112079620361"
"5.818292713165283","7.03034086227417"
"6.5633131980896","6.076859951019287"
"6.664576721191406","5.516206359863281"
"7.179401111602783","5.834063339233398"
"7.034842395782471","6.30697193145752"
"6.800487232208252","7.167735290527344"
"6.778363513946533","6.088564205169678"
"6.523702239990234","6.419750595092774"
"6.532075500488281","6.190331935882568"
"6.564178085327148","6.321953868865966"
"6.912075805664062","6.946153831481934"
"6.156212043762207","6.4163412094116214"
"7.457257843017578","5.836731815338135"
"6.838097000122071","6.261170768737793"
"6.688811206817627","6.979684162139892"
"6.2761180877685545","6.404728698730469"
"6.689973831176758","6.502074241638184"
"6.602893924713134","6.556184768676758"
"5.743892002105713","6.533305358886719"
"7.457437038421631","7.026052093505859"
"7.263263893127442","6.811616230010986"
"6.699844741821289","6.804323196411133"
"6.702899551391601","6.57911901473999"
"6.541865062713623","6.202775669097901"
"6.807057476043701","6.240249538421631"
"6.405217552185059","6.05771427154541"
"6.595252418518067","6.3835142135620115"
"7.359242153167725","6.225302028656006"
"6.1646805763244625","6.742275905609131"
"6.320918273925781","6.326417541503906"
"7.160340118408203","6.70219783782959"
"6.64004545211792","6.585827255249024"
"6.819367790222168","6.939257431030273"
"6.95675573348999","6.538679790496826"
"6.858494091033935","6.265961742401123"
"6.734799003601074","6.6354265213012695"
"6.399459743499756","6.814409446716309"
"6.728353500366211","6.2594820022583"
"7.029331874847412","6.333320999145508"
"6.464536571502686","6.72972526550293"
"7.198906421661377","6.694635486602783"
"6.393902015686035","6.760602569580078"
"6.519677448272705","6.133456707000732"
"6.397883605957031","6.478507137298584"
"6.993882942199707","5.787601280212402"
"7.323953628540039","6.787517166137695"
"6.688413906097412","6.322230529785156"
"6.705602169036865","6.618142604827881"
"6.62309160232544","6.6874792098999025"
"6.8018773078918455","7.335060787200928"
"7.144886589050293","6.234923839569092"
"7.115983200073242","6.925052356719971"
"6.915194320678711","6.480177307128907"
"6.061799430847168","6.308790397644043"
"6.919120788574219","6.4913966178894045"
"6.653968334197998","6.968678569793701"
"5.995469951629639","7.426916790008545"
"6.08190279006958","6.688630867004394"
"6.38527193069458","6.926916217803955"
"6.2983848571777346","6.8926472663879395"
"6.718315601348877","6.924267101287842"
"6.758475685119629","6.392922496795654"
"6.591804027557373","7.156008338928222"
"6.735667419433594","6.527533912658692"
"6.813673782348633","6.664952659606934"
"6.802016067504883","6.881690311431885"
"6.423616695404053","6.759519481658936"
"5.960214424133301","6.544388961791992"
"6.2684807777404785","6.408797931671143"
"6.813902187347412","6.50618724822998"
"6.850837230682373","6.860375499725341"
"6.374891662597657","6.762473773956299"
"7.179251384735108","7.061387634277343"
"6.631454753875732","6.601505756378174"
"7.279250144958496","6.510029315948486"
"7.112543106079102","6.70325813293457"
"7.215584468841553","6.4132696151733395"
"7.934624671936035","6.526136493682861"
"7.197053146362305","6.334925651550293"
"6.490373611450195","6.260949325561524"
"6.51963176727295","6.502934074401855"
"6.6286376953125","6.9400410652160645"
"6.752237319946289","6.962825012207031"
"6.732125377655029","7.255027103424072"
"6.836556434631348","6.676684761047364"
"6.829801368713379","6.950858211517334"
"6.4785198211669925","7.276725006103516"
"6.836300373077393","6.57708215713501"
"7.0201057434082035","6.5827131271362305"
"6.730343341827393","6.104137516021728"
"7.331110095977783","6.90837516784668"
"7.615553951263427","6.882076835632324"
"6.542355155944824","6.574343872070313"
"7.091285610198975","5.8397071838378904"
"7.122288417816162","6.463230037689209"
"6.501625919342041","6.334633159637451"
"6.540038299560547","7.175514221191406"
"6.284482097625732","6.166818332672119"
"6.623371696472168","6.565241909027099"
"6.81280746459961","7.305584526062011"
"6.818670558929443","6.840683174133301"
"7.122529315948486","6.038287734985351"
"6.615240955352784","6.712321376800537"
"6.701731491088867","6.668104076385498"
"6.684604835510254","6.805960559844971"
"7.31226692199707","6.597222232818604"
"6.538071823120117","6.568898677825928"
"7.1944221496582035","6.476875305175781"
"6.841148376464844","6.16100435256958"
"6.643636417388916","6.7227575302124025"
"7.070138168334961","6.7175164222717285"
"6.770629405975342","6.825805282592773"
"6.961594200134277","5.633866786956787"
"7.070366668701172","6.621925926208496"
"7.013424682617187","6.5045429229736325"
"6.83307580947876","6.971540832519532"
"6.9686586380004885","7.155173301696777"
"6.511880207061767","7.03634090423584"
"6.59555196762085","7.114725017547608"
"7.298999214172364","6.192638111114502"
"6.649943161010742","6.764974594116211"
"6.1354368209838865","6.771436977386474"
"6.94517297744751","6.2955926895141605"
"6.232478046417237","6.449762153625488"
"7.032451152801514","6.53597412109375"
"6.449990558624267","6.549153995513916"
"6.7759614944458","6.614105224609375"
"6.280583095550537","6.433126926422119"
"6.325655364990235","6.711371040344238"
"7.016605377197266","6.229977035522461"
"6.493052673339844","6.261854267120361"
"7.324057006835938","7.119805145263672"
"6.773098945617676","6.732283592224121"
"6.935274600982666","6.938839721679687"
"6.213321685791016","6.9225541114807125"
"6.506458473205567","6.137830638885498"
"7.133602619171143","6.9974652290344235"
"6.582727336883545","6.435272121429444"
"6.983867931365967","6.612370204925537"
"6.286126232147216","6.505285167694092"
"6.255695343017578","6.925264453887939"
"6.315678691864013","7.111772155761718"
"6.529475402832031","6.533796310424805"
"7.297593021392823","6.808674716949463"
"6.340522384643554","6.439978790283203"
"6.292662334442139","6.9623644828796385"
"6.369087600708008","6.095176410675049"
"7.206006908416748","6.373984432220459"
"6.489207553863525","7.392405319213867"
"6.513980484008789","6.563314819335938"
"6.390428829193115","7.060948467254638"
"6.079720783233642","7.124926948547364"
"6.516442203521729","6.873043251037598"
"7.134917831420898","6.924287033081055"
"6.4405797004699705","6.898106479644776"
"6.281571578979492","6.402958965301513"
"6.876386928558349","6.854155445098877"
"6.251365852355957","7.0700122833251955"
"6.401533412933349","6.927641582489014"
"6.839237022399902","6.699099922180176"
"7.14260721206665","6.32107834815979"
"6.345743179321289","6.381998443603516"
"6.5316239356994625","6.495586299896241"
"7.348606204986572","6.371913433074951"
"6.793933582305908","6.073587703704834"
"6.567204380035401","6.8547131538391115"
"6.056153297424316","6.714868259429932"
"6.383057022094727","6.696142768859863"
"6.464120101928711","6.005603313446045"
"7.049164581298828","6.978501892089843"
"6.93407039642334","6.258959484100342"
"6.418707466125488","7.232344341278076"
"6.568094730377197","6.494176578521729"
"7.203562641143799","6.287407779693604"
"6.692362499237061","6.557554244995117"
"6.756571197509766","6.788825035095215"
"6.608679389953613","6.72024564743042"
"7.075159740447998","6.902402400970459"
"6.438551807403565","6.593991279602051"
"6.592571067810058","6.765442848205566"
"6.35725154876709","6.545054626464844"
"7.080728912353516","6.647211170196533"
"6.917684745788574","7.536120891571045"
"6.6233783721923825","6.470940208435058"
"6.563511848449707","6.9064531326293945"
"7.331275367736817","7.146668338775635"
"6.266749477386474","6.854898738861084"
"6.311677169799805","7.023019504547119"
"6.2580945014953615","6.726876926422119"
"7.187893581390381","6.577655696868897"
"6.967626762390137","6.38049087524414"
"6.148441886901855","6.884883689880371"
"6.544952487945556","6.928699111938476"
"5.953867721557617","6.246817398071289"
"7.201753330230713","6.420269012451172"
"6.31671781539917","6.735275459289551"
"6.60938835144043","7.081503677368164"
"6.783961391448974","6.0181739807128904"
"6.756989192962647","7.340492534637451"
"6.365429401397705","6.617593002319336"
"6.667715835571289","6.608935260772705"
"6.172991466522217","7.023307514190674"
"6.1673633575439455","6.820157814025879"
"6.577767753601075","6.866038608551025"
"6.987079715728759","6.6917976379394535"
"7.339159107208252","6.627961158752441"
"7.547526836395264","7.4164093971252445"
"6.871137714385986","6.132566833496094"
"6.872646999359131","6.52992811203003"
"6.609021377563477","6.453089237213135"
"6.405678939819336","6.893286323547363"
"6.041322898864746","6.324604225158692"
"6.56068000793457","7.136319541931153"
"6.961737060546875","6.923625183105469"
"6.53281307220459","6.765355110168457"
"6.973763847351075","6.735383415222168"
"6.906124687194824","6.634448909759522"
"7.250867938995361","7.028123283386231"
"7.018167495727539","7.106886291503907"
"6.901694107055664","6.841056060791016"
"6.877262973785401","6.659373474121094"
"6.530810165405273","6.641709232330323"
"6.402928161621094","6.614491748809814"
"6.510352706909179","7.097090053558349"
"6.560058879852295","7.023745059967041"
"6.36720085144043","6.970728874206543"
"6.551123428344726","6.335173511505127"
"6.360656833648681","6.799134159088135"
"6.679075813293457","6.454910469055176"
"6.596072959899902","6.361341953277588"
"6.531818199157715","7.547801113128662"
"7.348761940002442","6.476033115386963"
"7.45","6.823051834106446"
"7.3611907958984375","7.273200798034668"
"6.3754678726196286","7.004808616638184"
"6.697397136688233","6.903848457336426"
"6.8458788871765135","6.90879487991333"
"6.473453140258789","6.943579578399659"
"6.554506111145019","6.999104595184326"
"6.853543949127197","6.762852954864502"
"6.853746509552002","6.2961578369140625"
"7.392796993255615","6.416274929046631"
"6.9695408821105955","6.936313629150391"
"6.655694389343262","6.198396396636963"
"7.096175861358643","6.488253879547119"
"6.192170333862305","6.960109615325928"
"7.068873119354248","6.271690559387207"
"7.190782642364502","6.617226886749267"
"7.0595958709716795","6.991702747344971"
"6.7856950759887695","6.763451480865479"
"6.861297130584717","6.101781368255615"
"6.431837844848633","6.713245677947998"
"7.46593713760376","7.024250411987305"
"6.234662437438965","6.911893367767334"
"7.454959583282471","6.474892807006836"
