# _tick,_time,frames,mean_episode_return,total_loss,pg_loss,baseline_loss,entropy_loss
92,1602677971.0643072,294400,0.0,-1.337613821029663,-1.336780071258545,0.025050273165106773,-0.025884080678224564
93,1602677973.8807838,297600,0.0,1.7867475748062134,1.7794700860977173,0.03330552950501442,-0.026028014719486237
94,1602677976.3267715,300800,0.0,-1.376149296760559,-1.4150168895721436,0.06448332220315933,-0.02561570703983307
95,1602677979.0532405,304000,0.0,0.2734650671482086,0.2305469512939453,0.06881233304738998,-0.025894224643707275
96,1602677981.147143,307200,0.0,2.0432848930358887,1.9496992826461792,0.11908189207315445,-0.0254963506013155
97,1602677983.5218265,310400,0.0,-9.822147369384766,-10.405805587768555,0.6095368266105652,-0.02587922289967537
98,1602677986.0072381,313600,0.0,21.924589157104492,21.049362182617188,0.9004170298576355,-0.025190748274326324
99,1602677987.979498,316800,0.0,-21.351665496826172,-22.147777557373047,0.8207983374595642,-0.024687763303518295
100,1602677989.9074402,320000,0.0,6.169628143310547,6.047456741333008,0.1479295939207077,-0.02575835771858692
101,1602677992.7246761,323200,1.4285714626312256,3.57204270362854,3.540938377380371,0.05707814544439316,-0.02597382664680481
102,1602677994.3884647,326400,1.6666666269302368,1.3814260959625244,1.3783015012741089,0.029126739129424095,-0.02600215934216976
103,1602677996.459381,329600,4.0,1.0106110572814941,1.0148189067840576,0.02176215499639511,-0.025970034301280975
104,1602677998.918983,332800,0.0,-0.34882229566574097,-0.36332765221595764,0.040633685886859894,-0.02612832561135292
105,1602678001.4695294,336000,2.222222328186035,-0.07981418073177338,-0.060129567980766296,0.006644870154559612,-0.026329481974244118
106,1602678004.0650184,339200,1.0,0.019657760858535767,0.036449603736400604,0.00937624741345644,-0.026168089359998703
107,1602678006.230796,342400,0.0,-0.5572625994682312,-0.5391479730606079,0.008050043135881424,-0.026164645329117775
108,1602678008.630829,345600,0.0,0.0070649851113557816,0.00077829509973526,0.03223242983222008,-0.025945739820599556
109,1602678011.0107505,348800,0.0,0.8204115629196167,0.8207693696022034,0.025483906269073486,-0.025841712951660156
110,1602678013.3209906,352000,7.142857074737549,0.285494327545166,0.25453317165374756,0.05679067596793175,-0.025829536840319633
111,1602678015.9949324,355200,1.6666666269302368,3.528524160385132,3.409466028213501,0.14519952237606049,-0.026141457259655
112,1602678018.5665455,358400,0.0,2.231220245361328,2.1037850379943848,0.15336093306541443,-0.025925520807504654
113,1602678020.6858964,361600,1.6666666269302368,2.4666037559509277,2.3265366554260254,0.1660568118095398,-0.02598971128463745
114,1602678022.4520233,364800,2.0,1.0071816444396973,0.9241032600402832,0.10859975963830948,-0.025521453469991684
115,1602678024.9491253,368000,3.75,0.5624317526817322,0.4833642840385437,0.10388772189617157,-0.024820294231176376
116,1602678027.476134,371200,3.3333332538604736,-2.58050799369812,-2.6011455059051514,0.04560285434126854,-0.024965336546301842
117,1602678029.771925,374400,3.846153736114502,-0.6947882175445557,-0.7336726784706116,0.0636921301484108,-0.02480771206319332
118,1602678032.5045927,377600,0.9090909361839294,-0.7505579590797424,-0.7518646121025085,0.02595442160964012,-0.024647746235132217
119,1602678034.885682,380800,0.0,-0.015877624973654747,-0.05394000932574272,0.06264137476682663,-0.024578990414738655
120,1602678037.2462444,384000,6.666666507720947,2.152388095855713,2.0748775005340576,0.10196332633495331,-0.024452758952975273
121,1602678040.084715,387200,5.0,2.1276538372039795,2.047358512878418,0.1038479432463646,-0.023552745580673218
122,1602678042.5797188,390400,3.3333332538604736,2.593950033187866,2.4725077152252197,0.1444287896156311,-0.02298641763627529
123,1602678045.1544938,393600,5.833333492279053,1.8111552000045776,1.6563094854354858,0.17647714912891388,-0.02163148671388626
124,1602678047.658528,396800,6.0,-19.371450424194336,-20.340373992919922,0.9886688590049744,-0.019745562225580215
125,1602678050.033138,400000,1.0,13.448763847351074,11.352110862731934,2.110231637954712,-0.013578604906797409
126,1602678052.8949633,403200,5.9259257316589355,-13.930322647094727,-14.748316764831543,0.8313930034637451,-0.013399073854088783
127,1602678055.615767,406400,2.1212120056152344,-5.603094577789307,-6.728196620941162,1.1289488077163696,-0.003846712876111269
128,1602678058.1135328,409600,6.400000095367432,0.1464632749557495,6.199405470397323e-05,0.1464013159275055,-3.038296370050375e-08
129,1602678060.2665992,412800,3.4285714626312256,0.23919999599456787,0.0023045833222568035,0.2368956208229065,-2.0760302277267328e-07
130,1602678062.9521122,416000,5.714285850524902,0.6648617386817932,0.000190457227290608,0.6646715998649597,-2.8804117846448207e-07
131,1602678065.5503352,419200,6.153846263885498,3.7492756843566895,0.0032288196962326765,3.746047019958496,-3.298985973287927e-07
132,1602678068.093777,422400,6.511627674102783,0.19320110976696014,-0.0030146013014018536,0.196222186088562,-6.478520845121238e-06
133,1602678070.9200857,425600,3.4146342277526855,0.9663453102111816,0.06315610557794571,0.9032050967216492,-1.5912801245576702e-05
134,1602678073.4229817,428800,4.363636493682861,0.7625794410705566,-0.1609005331993103,0.9235742688179016,-9.428562043467537e-05
135,1602678076.094999,432000,6.046511650085449,3.393249750137329,0.4937950670719147,2.899681329727173,-0.00022666453151032329
