# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss
0,1602660868.6396794,0,1843.1478271484375,0.0,0.3052554130554199,0.00490199401974678,-0.09629636257886887,0.0078125,0.5043265223503113,0.5121390223503113,0.7701045274734497,0.5800074338912964,1831.48681640625,11.447115898132324
1,1602660870.508144,1280,1641.4232177734375,0.0,0.6000184416770935,618.6484985351562,-0.0007953189196996391,0.046875,0.5514584183692932,0.5983333587646484,0.7310646772384644,0.6480148434638977,1012.0734252929688,10.102086067199707
2,1602660872.2968566,2560,5660.13916015625,6.666666507720947,0.007933362387120724,4916.9892578125,-0.0003738656232599169,0.03125,0.32713693380355835,0.35838693380355835,0.6231279969215393,0.4366775155067444,733.2852172851562,9.857522964477539
3,1602660874.3661563,3840,1161.5908203125,nan,0.00010882033529924229,495.0318603515625,-2.0428576590347802e-06,0.0,0.17196901142597198,0.17196901142597198,0.5032162666320801,0.3096686899662018,656.3672485351562,10.19158935546875
4,1602660876.697774,5120,590.1654663085938,nan,0.000194909269339405,29.604808807373047,-1.6412856211900362e-06,0.0,0.17607638239860535,0.17607638239860535,0.4677553176879883,0.34683912992477417,550.77880859375,9.781694412231445
5,1602660878.7464945,6400,831.4768676757812,nan,0.0008054940844886005,342.0379943847656,-1.2914710168843158e-05,0.0,0.11996571719646454,0.11996571719646454,0.4685312807559967,0.23311015963554382,479.40704345703125,10.031064987182617
6,1602660880.547933,7680,494.19940185546875,nan,0.6613611578941345,31.690139770507812,-0.0008038578671403229,0.0,0.1235119104385376,0.1235119104385376,0.4031596779823303,0.2658105790615082,452.2489929199219,9.599703788757324
7,1602660882.6689134,8960,459.76031494140625,nan,0.33708083629608154,36.74936294555664,-0.008030143566429615,0.0,0.10806666314601898,0.10806666314601898,0.4005177915096283,0.23997029662132263,412.80419921875,9.877680778503418
8,1602660884.4523115,10240,421.26470947265625,nan,0.1482529491186142,31.61471939086914,-0.0008979840204119682,0.0,0.08990395069122314,0.08990395069122314,0.41089415550231934,0.2014247477054596,379.9022216796875,9.600401878356934
9,1602660886.6123972,11520,388.273193359375,nan,0.022724585607647896,13.27144718170166,-0.0017953554634004831,0.0,0.08941511064767838,0.08941511064767838,0.38706812262535095,0.20967824757099152,365.31463623046875,9.666153907775879
10,1602660888.4089723,12800,431.8465576171875,nan,-0.0655004009604454,92.49491882324219,-0.005760667379945517,0.0078125,0.10852746665477753,0.11633996665477753,0.42090803384780884,0.2188214361667633,329.8379211425781,9.58496379852295
11,1602660890.164513,14080,314.85980224609375,nan,0.02765561453998089,5.238245010375977,-0.0092771016061306,0.0,0.05241892486810684,0.05241892486810684,0.3561439514160156,0.14115098118782043,300.1788635253906,9.424311637878418
12,1602660891.9521644,15360,329.1658020019531,nan,-0.07714316248893738,39.64680099487305,-0.005147377960383892,0.0,0.06868564337491989,0.06868564337491989,0.36778926849365234,0.17029155790805817,280.1547546386719,9.44653606414795
13,1602660893.9604793,16640,286.0375671386719,nan,0.06336324661970139,6.1712188720703125,-0.011174407787621021,0.0,0.05017579346895218,0.05017579346895218,0.3541262745857239,0.13079091906547546,270.4591979980469,9.354959487915039
14,1602660895.706199,17920,310.71124267578125,nan,-0.011039987206459045,40.46068572998047,-0.001979475375264883,0.0,0.05210573598742485,0.05210573598742485,0.354735791683197,0.1369399130344391,260.7892150878906,9.474359512329102
15,1602660897.8041956,19200,259.707275390625,nan,1.02433443069458,5.63438081741333,-0.014935711398720741,0.0,0.04909888282418251,0.04909888282418251,0.32343578338623047,0.13381952047348022,243.7769775390625,9.286505699157715
16,1602660900.0739725,20480,260.0013427734375,nan,0.6425431370735168,8.070696830749512,-0.0877164974808693,0.0,0.04620807245373726,0.04620807245373726,0.33095473051071167,0.13095754384994507,241.93637084960938,9.439464569091797
17,1602660902.4038584,21760,256.52996826171875,nan,0.6800731420516968,24.196914672851562,-0.047380294650793076,0.0,0.04620521515607834,0.04620521515607834,0.34107857942581177,0.12328960746526718,222.41619873046875,9.284162521362305
18,1602660904.4510856,23040,230.3235626220703,0.0,0.28897228837013245,5.3902082443237305,-0.09358183294534683,0.0,0.04133841022849083,0.04133841022849083,0.3096936047077179,0.11715792119503021,215.320556640625,9.417403221130371
19,1602660906.3386717,24320,393.04010009765625,0.0,0.857692539691925,159.7799072265625,-0.002473642351105809,0.0234375,0.1022597998380661,0.1256972849369049,0.3455519676208496,0.20052655041217804,223.23974609375,9.165207862854004
20,1602660908.1505232,25600,265.0716552734375,0.0,0.10807282477617264,37.28730392456055,-0.006477992981672287,0.0078125,0.08518285304307938,0.09299535304307938,0.3243290185928345,0.2168988287448883,218.3830108642578,9.299738883972168
21,1602660910.3437197,26880,219.14418029785156,nan,2.003239393234253,12.637168884277344,-0.006977249402552843,0.0,0.05138007551431656,0.05138007551431656,0.28478866815567017,0.16054293513298035,195.3395233154297,9.171216011047363
22,1602660912.5074134,28160,247.38348388671875,0.0,0.010189440101385117,26.566633224487305,-0.015155422501266003,0.0078125,0.06828290224075317,0.07609540224075317,0.3066493272781372,0.1822631061077118,211.62066650390625,9.201150894165039
23,1602660914.7097049,29440,221.83221435546875,0.0,0.7837576866149902,14.803938865661621,-0.04954153299331665,0.0,0.06305046379566193,0.06305046379566193,0.31932979822158813,0.16489717364311218,197.15878295898438,9.135287284851074
