# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss
0,1602654287.119845,0,2329.147705078125,nan,-4.299695014953613,0.7286306619644165,-0.48056110739707947,0.0,0.0007116218912415206,0.0007116218912415206,0.08014221489429474,0.40838396549224854,2306.509033203125,26.690204620361328
1,1602654288.881449,800,1373.2679443359375,nan,0.006250346545130014,8.433935931861924e-07,-0.0002594748220872134,0.0,0.00039630610262975097,0.00039630610262975097,0.05623617768287659,0.3309090733528137,1347.697021484375,25.564987182617188
2,1602654289.715422,1600,1133.8856201171875,nan,-0.00023642669839318842,1.2079510725016007e-09,-2.0585790480254218e-05,0.0,0.0002740488271228969,0.0002740488271228969,0.03156878799200058,0.2912338376045227,1108.9573974609375,24.92845916748047
3,1602654290.5676525,2400,1117.690673828125,nan,-4.0865361370379105e-05,6.410516562027624e-11,-0.00033762017847038805,0.0,0.0009304265840910375,0.0009304265840910375,0.09973607957363129,0.4547899663448334,1092.8487548828125,24.842267990112305
4,1602654291.3928156,3200,996.2516479492188,nan,0.0036145474296063185,6.563615784216381e-08,-0.00015301071107387543,0.0,0.0004776418209075928,0.0004776418209075928,0.05791386216878891,0.39070892333984375,971.9505615234375,24.297611236572266
5,1602654292.2158895,4000,858.0772094726562,nan,-0.053524091839790344,0.0012705522822216153,-0.0015595231670886278,0.0,0.000855826074257493,0.000855826074257493,0.10234055668115616,0.3401133418083191,833.8232421875,24.30777359008789
6,1602654293.039616,4800,805.6033325195312,nan,-0.00039219946484081447,1.4904628642398166e-09,-3.4648934388314956e-07,0.0,0.00010522205411689356,0.00010522205411689356,0.022723766043782234,0.22587299346923828,781.354736328125,24.24896240234375
7,1602654293.9465868,5600,615.9329833984375,nan,-0.009121622890233994,1.5904935253274743e-06,-4.030001218779944e-05,0.0,0.0006012739613652229,0.0006012739613652229,0.08717738837003708,0.3221603333950043,591.4681396484375,24.47401237487793
8,1602654294.766816,6400,546.6320190429688,nan,0.007387673947960138,6.883551577629987e-07,-0.0008087143651209772,0.0,0.00010872698476305231,0.00010872698476305231,0.015061073005199432,0.11777333915233612,522.438720703125,24.186683654785156
9,1602654295.5667336,7200,605.8455200195312,nan,0.007153160870075226,9.209517202179995e-07,-0.0005937818204984069,0.0,0.00033302896190434694,0.00033302896190434694,0.052402839064598083,0.3769272267818451,581.7837524414062,24.055217742919922
10,1602654296.373865,8000,533.2172241210938,nan,-0.0004111841262783855,1.5610354466844e-06,-0.00015182486095000058,0.0,0.0003681970702018589,0.0003681970702018589,0.04883730039000511,0.25867587327957153,509.017822265625,24.199928283691406
