# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss
0,1602507096.3345711,0,2908.30029296875,nan,-1.361306293384823e-11,0.0,-0.007003756705671549,0.0,9.609919288777746e-06,9.609919288777746e-06,0.047903209924697876,0.1836189329624176,2876.53173828125,31.77557945251465
1,1602507100.796478,3200,3466.430419921875,nan,0.0,0.0,-4.616716978489421e-06,0.0,9.920609045366291e-06,9.920609045366291e-06,0.04419345036149025,0.20878469944000244,3441.397705078125,25.032827377319336
2,1602507105.2308445,6400,1785.124755859375,nan,0.0,0.0,-8.975348051925003e-19,0.0,4.528860245045507e-06,4.528860245045507e-06,0.03267382085323334,0.113719642162323,1764.8546142578125,20.27013397216797
3,1602507109.800568,9600,2311.158935546875,nan,0.0,0.0,-7.699185176611615e-19,0.0,4.177903065283317e-06,4.177903065283317e-06,0.038959305733442307,0.09573854506015778,2296.736328125,14.422677993774414
4,1602507114.283948,12800,1403.419921875,nan,0.0,0.0,-6.977511451189726e-19,0.0,3.418321057324647e-06,3.418321057324647e-06,0.03595435991883278,0.08354995399713516,1387.5189208984375,15.900970458984375
5,1602507118.8500948,16000,1388.449462890625,0.0,0.0,0.0,-9.738559685782008e-19,0.0,3.2467924029333517e-06,3.2467924029333517e-06,0.03700040653347969,0.07566728442907333,1374.9241943359375,13.525328636169434
6,1602507123.4089198,19200,1197.8011474609375,nan,0.0,0.0,-9.514316191597711e-19,0.0,2.2792230538470903e-06,2.2792230538470903e-06,0.025909429416060448,0.07590429484844208,1180.6361083984375,17.1650390625
7,1602507127.89828,22400,883.8214111328125,0.0,0.0,0.0,-9.30875767347522e-19,0.0,2.339912725801696e-06,2.339912725801696e-06,0.032155051827430725,0.06193817779421806,867.861328125,15.960075378417969
8,1602507132.360238,25600,806.2274780273438,0.0,0.0,0.0,-8.742439840824213e-19,0.0,2.3093880372471176e-06,2.3093880372471176e-06,0.030980125069618225,0.06659533828496933,790.251953125,15.975540161132812
9,1602507136.6125612,28800,922.89990234375,0.0,0.0,0.0,-9.742988203986464e-19,0.0,2.241891479570768e-06,2.241891479570768e-06,0.025414422154426575,0.06499204784631729,909.4080810546875,13.491850852966309
