# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss,indicator_loss
0,1602426912.272341,0,2542.84814453125,nan,-0.6510480642318726,0.06043027713894844,-0.0006045938935130835,0.0,0.09663612395524979,0.09663612395524979,0.12716732919216156,0.4275144934654236,1240.7071533203125,16.37013053894043,1286.3621826171875
1,1602426915.2624726,1920,15476.08984375,nan,0.0,60.89142990112305,-0.0,0.0,0.15309277176856995,0.15309277176856995,0.13338994979858398,0.39467689394950867,2145.67578125,6.344560146331787,13263.1787109375
2,1602426918.275049,3840,15103.125,nan,-3.7582824813191594e-42,0.0,-3.300057883484944e-42,0.0,0.06989869475364685,0.06989869475364685,0.06382863223552704,0.3392546772956848,1836.68603515625,3.2599427700042725,13263.1787109375
3,1602426921.2070892,5760,14784.8076171875,nan,5.577167888012772e-43,0.039430174976587296,-4.2319213622609476e-43,0.0,0.04120577499270439,0.04120577499270439,0.051345571875572205,0.2366192787885666,1619.4996337890625,2.773287773132324,13162.4951171875
4,1602426924.2047772,7680,2006.1832275390625,nan,-0.0001499461504863575,0.12824249267578125,-2.0679335932527465e-07,0.0,0.05392950773239136,0.05392950773239136,0.06444843113422394,0.29583847522735596,897.860107421875,6.595548152923584,1101.5994873046875
5,1602426927.1058471,9600,2747.5185546875,nan,-5.177343155082781e-06,0.0025183267425745726,-9.438637960101914e-08,0.0,0.031055601313710213,0.031055601313710213,0.05312098190188408,0.28615474700927734,1286.729248046875,4.026850700378418,1456.759765625
6,1602426930.1473897,11520,1790.078857421875,nan,-0.0017324112122878432,0.006615353748202324,-7.514851176892989e-07,0.0,0.04963381960988045,0.04963381960988045,0.0743078663945198,0.33124226331710815,580.9382934570312,6.772071361541748,1202.363525390625
7,1602426933.4232042,13440,1568.8892822265625,nan,8.516620437148958e-05,0.8191201686859131,-2.2604394871450495e-06,0.0,0.036570046097040176,0.036570046097040176,0.05775844678282738,0.2456946074962616,477.62042236328125,8.883405685424805,1081.5662841796875
8,1602426936.3984907,15360,1699.6802978515625,nan,3.6253085136413574,1.537063479423523,-0.00450558727607131,0.0,0.04204430803656578,0.04204430803656578,0.05611060932278633,0.2764022946357727,602.6534423828125,5.449850082397461,1086.419189453125
9,1602426939.2619603,17280,1743.3018798828125,nan,-0.6794039011001587,7.3433356285095215,-0.00013026355009060353,0.0,0.05491255596280098,0.05491255596280098,0.05681779235601425,0.2949342131614685,565.4237060546875,5.311520099639893,1165.90283203125
10,1602426946.4948037,19200,1845.5684814453125,nan,-5.870343287543283e-21,165.63232421875,-1.901318974833967e-15,0.0,0.03436705842614174,0.03436705842614174,0.0495227575302124,0.30553120374679565,547.2078247070312,13.241607666015625,1119.4866943359375
11,1602426949.471536,21120,4197.984375,nan,0.0,2630.436279296875,-9.216657613907056e-16,0.0,0.018185533583164215,0.018185533583164215,0.02991907112300396,0.28409022092819214,462.7542419433594,18.615476608276367,1086.1785888671875
