# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss
0,1602449986.519368,0,1481.7816162109375,nan,0.7472959160804749,0.06734241545200348,-0.03152371197938919,0.0,0.025258278474211693,0.025258278474211693,0.051868975162506104,0.41840407252311707,1463.9251708984375,17.073362350463867
1,1602449989.4953105,1920,1859.5260009765625,10.0,-17.93520164489746,904.8079223632812,-0.016835981979966164,0.0052083334885537624,0.019941771402955055,0.025150103494524956,0.041825249791145325,0.4018944203853607,959.390380859375,13.279620170593262
2,1602449992.3481278,3840,1047.95947265625,nan,-0.0006439790595322847,0.24089884757995605,-4.264583549229428e-05,0.0,0.015641754493117332,0.015641754493117332,0.0339999683201313,0.3335956931114197,1037.250732421875,10.468515396118164
3,1602449995.3412423,5760,743.0730590820312,0.0,0.008098861202597618,0.005398626439273357,-0.0008147386834025383,0.0,0.008831213228404522,0.008831213228404522,0.021881602704524994,0.26504412293434143,732.8319091796875,10.228438377380371
4,1602449998.040315,7680,439.1811218261719,nan,0.017697272822260857,0.011610195972025394,-0.00205959752202034,0.0,0.007882562465965748,0.007882562465965748,0.018073011189699173,0.23406252264976501,426.839599609375,12.314264297485352
5,1602450000.9596627,9600,420.58447265625,10.0,0.008711843751370907,0.0816580057144165,-0.004882178734987974,0.0052083334885537624,0.007574929855763912,0.012783261947333813,0.01741219125688076,0.23270095884799957,409.37811279296875,11.12088680267334
6,1602450003.787408,11520,309.33587646484375,0.0,0.04029727727174759,0.03827976435422897,-0.002618630649521947,0.0,0.008478972129523754,0.008478972129523754,0.020093942061066628,0.26798775792121887,297.5885314941406,11.671379089355469
7,1602450006.7712805,13440,286.4793701171875,nan,-0.15656159818172455,0.04736216366291046,-0.010123747400939465,0.0,0.004140129312872887,0.004140129312872887,0.012604656629264355,0.20196396112442017,274.97296142578125,11.62573528289795
8,1602450009.7291908,15360,292.7138671875,nan,0.6379901766777039,3.821005344390869,-0.01000627875328064,0.0,0.0038552223704755306,0.0038552223704755306,0.010355218313634396,0.19536951184272766,277.10015869140625,11.164725303649902
9,1602450012.5381765,17280,231.591552734375,0.0,0.2623476982116699,4.338080406188965,-0.013987921178340912,0.0,0.002766773570328951,0.002766773570328951,0.007714112754911184,0.17394250631332397,216.3606414794922,10.6444673538208
