# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss,indicator_loss
0,1602566173.3507535,0,11898.740234375,6.4285712242126465,2.813044786453247,5.000497817993164,-0.20924215018749237,0.0703125,0.7405903935432434,0.8109028935432434,0.7244777679443359,0.7689115405082703,2073.322998046875,11.255728721618652,9806.5576171875
1,1602566175.437938,1280,10758.3017578125,5.0,-1.1125341653823853,165.8515167236328,-0.024219751358032227,0.046875,0.44435691833496094,0.49123191833496094,0.7363962531089783,0.7146701812744141,1231.4222412109375,10.448265075683594,9351.716796875
2,1602566177.422624,2560,9602.091796875,6.0,0.31448835134506226,9.806622505187988,-0.030939608812332153,0.0234375,0.35340261459350586,0.37684011459350586,0.5026811361312866,0.5929228067398071,794.8853149414062,10.21277904510498,8786.9033203125
3,1602566179.528609,3840,9941.0361328125,nan,0.12907426059246063,66.81499481201172,-0.013576782308518887,0.0,0.17049936950206757,0.17049936950206757,0.4336640238761902,0.39385876059532166,626.054931640625,10.090959548950195,9237.9599609375
4,1602566181.5396848,5120,9462.08984375,nan,4.840598558075726e-05,20.991912841796875,-0.00014899657981004566,0.0,0.1335429847240448,0.1335429847240448,0.36877259612083435,0.3050485849380493,533.0205688476562,10.087279319763184,8897.990234375
5,1602566183.5131269,6400,9453.9892578125,nan,0.0019238920649513602,34.9385986328125,-0.0006118778837844729,0.0,0.11844615638256073,0.11844615638256073,0.3194428086280823,0.29183006286621094,493.0822448730469,10.15610122680664,8915.810546875
6,1602566185.4878628,7680,9338.0947265625,10.0,0.0005838309298269451,10.88431453704834,-0.0005543959559872746,0.0078125,0.10334785282611847,0.11116035282611847,0.3523375689983368,0.23862507939338684,414.377197265625,10.02280330657959,8902.810546875
7,1602566187.5042558,8960,9237.8447265625,10.0,0.0006877545965835452,36.27143478393555,-0.0001507782144472003,0.0078125,0.11803855746984482,0.12585106492042542,0.358259379863739,0.2645716071128845,394.07818603515625,10.053961753845215,8797.4404296875
8,1602566189.4243932,10240,9306.94140625,0.0,-0.00013339122233446687,11.809883117675781,-0.00013459663023240864,0.0,0.09547970443964005,0.09547970443964005,0.34880363941192627,0.23553362488746643,365.4916687011719,9.971945762634277,8919.66796875
9,1602566191.1099842,11520,9229.1376953125,nan,-0.0004176583606749773,8.607598304748535,-6.629275594605133e-05,0.0,0.08545234799385071,0.08545234799385071,0.30299022793769836,0.22908946871757507,334.9649658203125,10.036139488220215,8875.529296875
10,1602566193.048985,12800,9319.6845703125,nan,0.016022542491555214,104.83809661865234,-0.0005963623407296836,0.0,0.0996934324502945,0.0996934324502945,0.3084861636161804,0.2742406725883484,331.3351745605469,10.304091453552246,8873.19140625
11,1602566194.8852508,14080,9244.89453125,10.0,0.060699883848428726,38.63438034057617,-0.0002989095519296825,0.0078125,0.0804845541715622,0.0882970541715622,0.2143123894929886,0.2611728310585022,328.8130187988281,10.785353660583496,8866.6015625
12,1602566196.46528,15360,9236.0849609375,nan,0.005758101120591164,50.318504333496094,-0.00010690357157727703,0.0,0.07254961133003235,0.07254961133003235,0.26019012928009033,0.19994603097438812,289.882080078125,10.415904998779297,8885.462890625
13,1602566198.4265296,16640,9228.1962890625,nan,0.019588205963373184,86.44064331054688,-0.0009154153522104025,0.0,0.07102572172880173,0.07102572172880173,0.345050573348999,0.17730876803398132,258.79046630859375,10.062838554382324,8872.8837890625
14,1602566199.9855924,17920,9144.9453125,nan,0.0034023835323750973,34.992366790771484,-0.00045167593634687364,0.0,0.05410444736480713,0.05410444736480713,0.316699743270874,0.15099918842315674,227.1840057373047,9.923083305358887,8872.8427734375
15,1602566201.9181042,19200,9174.9892578125,nan,0.10257730633020401,63.07063293457031,-0.0030479643028229475,0.0,0.04436878859996796,0.04436878859996796,0.3106115162372589,0.13101789355278015,229.32937622070312,9.90751838684082,8872.58203125
16,1602566203.8999493,20480,9097.8505859375,nan,0.1218627542257309,8.148571968078613,-0.004194324836134911,0.0,0.046018075197935104,0.046018075197935104,0.31129181385040283,0.13024887442588806,206.9186553955078,9.782809257507324,8872.8828125
17,1602566205.8000305,21760,9126.2138671875,nan,-0.028851957991719246,32.81643295288086,-0.0038451002910733223,0.0,0.04198216646909714,0.04198216646909714,0.3092249929904938,0.12260383367538452,208.920654296875,9.804007530212402,8874.705078125
18,1602566207.6921263,23040,9086.5087890625,nan,0.12533743679523468,16.002727508544922,-0.01202597375959158,0.0,0.036335449665784836,0.036335449665784836,0.28553423285484314,0.11421965062618256,188.19094848632812,9.620591163635254,8872.5810546875
19,1602566209.318714,24320,9089.2490234375,nan,-0.05597573146224022,15.67901611328125,-0.007032742723822594,0.0,0.035109955817461014,0.035109955817461014,0.29329386353492737,0.10894744098186493,190.53717041015625,9.725024223327637,8873.37109375
20,1602566211.265407,25600,9082.89453125,nan,0.007367059588432312,19.63313102722168,-0.004915186669677496,0.0,0.0344039611518383,0.0344039611518383,0.2884663939476013,0.10805052518844604,181.18588256835938,9.5266695022583,8872.546875
21,1602566213.145441,26880,9108.03515625,0.0,0.0036795290652662516,47.35147476196289,-0.0087994784116745,0.0,0.04125695675611496,0.04125695675611496,0.27467361092567444,0.11805786937475204,178.44522094726562,9.57297420501709,8872.6708984375
22,1602566215.0755486,28160,9055.84375,nan,0.025354159995913506,11.602392196655273,-0.014048291370272636,0.0,0.027446608990430832,0.027446608990430832,0.25448116660118103,0.09770210087299347,162.16001892089844,9.476722717285156,8872.59375
