# _tick,_time,frames,mean_episode_return,total_loss,pg_loss,baseline_loss,entropy_loss
0,1602654284.2499676,0,nan,0.6515741348266602,-2.280179500579834,3.5706706047058105,-0.6389169692993164
1,1602654285.4452648,800,0.0,0.7166994214057922,0.33464315533638,0.6875687837600708,-0.3055124878883362
2,1602654286.7320209,1600,0.0,0.04951849207282066,0.004856784828007221,0.09159840643405914,-0.046936701983213425
3,1602654288.011266,2400,nan,-0.1916237771511078,0.0022512960713356733,5.6677706083974044e-08,-0.19387513399124146
4,1602654288.5876524,3200,nan,-0.7332274913787842,-0.6760507822036743,0.10875029116868973,-0.165926992893219
5,1602654288.9939177,4000,nan,0.3602064549922943,0.00017073919298127294,0.36257925629615784,-0.0025435243733227253
6,1602654289.6015558,4800,nan,-0.06450745463371277,-0.06912119686603546,0.02151002362370491,-0.016896281391382217
7,1602654289.9588237,5600,nan,-0.002828105352818966,0.004061219748109579,1.8579919924377464e-05,-0.006907904986292124
8,1602654290.3818352,6400,nan,-0.005085705779492855,-0.0020580366253852844,6.687865550247807e-08,-0.003027736209332943
9,1602654290.8426683,7200,nan,1.1853076219558716,1.1610139608383179,0.036845117807388306,-0.012551416642963886
10,1602654291.1961856,8000,nan,0.11716170608997345,0.017810195684432983,0.15000945329666138,-0.05065793916583061
11,1602654291.6788456,8800,nan,0.7868784666061401,0.8040434718132019,0.046946246176958084,-0.06411121040582657
12,1602654292.2163389,9600,nan,0.021820068359375,0.07427520304918289,0.10054074227809906,-0.15299588441848755
13,1602654292.5617876,10400,nan,-0.20290589332580566,-1.5515586137771606,1.5268728733062744,-0.17822015285491943
14,1602654293.0203683,11200,nan,0.09741432964801788,0.11371838301420212,0.0014449689770117402,-0.01774902082979679
15,1602654293.3836606,12000,nan,-0.03326425701379776,-0.05714915320277214,0.13832531869411469,-0.11444041877985
16,1602654293.7008605,12800,nan,277.79150390625,-2.713491916656494,280.5865478515625,-0.08153872936964035
17,1602654294.119061,13600,nan,2.0080530643463135,0.5195487141609192,1.6221635341644287,-0.13365906476974487
18,1602654294.4741554,14400,nan,3.0641863346099854,1.1333155632019043,2.0182745456695557,-0.08740375936031342
19,1602654294.8351414,15200,nan,4.0773444175720215,0.3118384778499603,3.824957847595215,-0.05945209413766861
20,1602654295.3017092,16000,nan,322.8010559082031,-0.8251939415931702,323.640869140625,-0.014619018882513046
21,1602654295.6293545,16800,nan,39.222442626953125,0.026326876133680344,39.2563591003418,-0.06024162098765373
22,1602654296.1971529,17600,0.0,3.945805311203003,3.2986388206481934,0.6506619453430176,-0.0034955316223204136
23,1602654296.621463,18400,nan,11.714493751525879,-0.07036033272743225,11.80687141418457,-0.022017011418938637
24,1602654296.936489,19200,nan,7.6578569412231445,0.05781251937150955,7.731973171234131,-0.13192898035049438
25,1602654297.4475138,20000,nan,22.173410415649414,-0.41794124245643616,22.702693939208984,-0.1113409772515297
26,1602654297.8769143,20800,nan,57.33639144897461,-0.9024264812469482,58.33927917480469,-0.10046053677797318
27,1602654298.2687461,21600,nan,22.968067169189453,0.08455755561590195,22.89759635925293,-0.01408795453608036
28,1602654298.6083083,22400,nan,19.908588409423828,-0.5831716060638428,20.536161422729492,-0.044401902705430984
29,1602654299.0207946,23200,nan,123.71549987792969,0.6723380088806152,123.0868148803711,-0.043657321482896805
30,1602654299.5487707,24000,nan,-1.0889785289764404,-1.3271207809448242,0.44244512915611267,-0.20430287718772888
31,1602654300.0086005,24800,nan,-0.06873331218957901,0.01596878096461296,0.020146410912275314,-0.10484850406646729
32,1602654300.3307889,25600,nan,0.4123610258102417,-0.39987435936927795,1.0073111057281494,-0.19507575035095215
33,1602654300.7037554,26400,nan,2.684213638305664,0.6280813217163086,2.245349645614624,-0.18921729922294617
34,1602654301.1908112,27200,nan,0.21376973390579224,0.4771198630332947,0.05763820558786392,-0.32098835706710815
35,1602654301.7089467,28000,nan,0.8761985898017883,0.019609889015555382,1.014825463294983,-0.1582367867231369
36,1602654302.2153049,28800,nan,42.685848236083984,0.6520206332206726,42.05093002319336,-0.017102234065532684
37,1602654302.5639696,29600,nan,7.334551811218262,-0.07995456457138062,7.45875883102417,-0.04425250366330147
38,1602654302.9847019,30400,nan,5.468679904937744,0.17553265392780304,5.31447172164917,-0.021324744448065758
39,1602654303.4797707,31200,0.0,18.985183715820312,-0.498029887676239,19.556489944458008,-0.07327651232481003
40,1602654303.7974305,32000,nan,25.80841064453125,2.880314826965332,23.072179794311523,-0.14408467710018158
41,1602654304.1210232,32800,0.0,9.751368522644043,-0.23280927538871765,10.083061218261719,-0.09888389706611633
42,1602654304.6178713,33600,0.0,16.36239242553711,0.5018823742866516,15.943218231201172,-0.08270828425884247
43,1602654305.1367943,34400,0.0,21.185009002685547,-0.4330700933933258,21.67790985107422,-0.059832099825143814
44,1602654305.4624982,35200,0.0,9.346451759338379,0.08894821256399155,9.316705703735352,-0.05920233577489853
45,1602654305.793208,36000,0.0,7.9863762855529785,-0.5955393314361572,8.715806007385254,-0.13389082252979279
46,1602654306.2962513,36800,0.0,11.29738712310791,2.2376465797424316,9.37054443359375,-0.3108033239841461
47,1602654306.627912,37600,0.0,8.686274528503418,-0.34255391359329224,9.196685791015625,-0.16785751283168793
48,1602654307.0572333,38400,0.0,5.646073818206787,0.4785109758377075,5.368424415588379,-0.20086151361465454
49,1602654307.3751163,39200,0.0,10.463098526000977,3.1952602863311768,7.64790153503418,-0.38006338477134705
50,1602654307.7519574,40000,0.0,1.5528018474578857,-2.7427754402160645,4.5969438552856445,-0.3013666272163391
51,1602654308.3008626,40800,0.0,10.187474250793457,-2.3216888904571533,12.863164901733398,-0.3540017604827881
52,1602654308.7640705,41600,0.0,12.593633651733398,5.052317142486572,7.921089172363281,-0.3797725737094879
53,1602654309.0813444,42400,0.0,2.1455299854278564,-0.33779582381248474,2.8232595920562744,-0.3399337828159332
54,1602654309.5719588,43200,nan,1.0705466270446777,0.9255600571632385,0.6334245800971985,-0.48843806982040405
55,1602654309.9575286,44000,0.0,2.8254265785217285,-0.2870848476886749,3.564589500427246,-0.4520782232284546
56,1602654310.3698568,44800,nan,-0.7590340375900269,-0.6969362497329712,0.286583811044693,-0.34868159890174866
57,1602654310.7422318,45600,nan,-0.2915321886539459,-0.6210599541664124,0.6857715249061584,-0.356243759393692
58,1602654311.1959844,46400,nan,-0.003525674343109131,0.20242637395858765,0.35345637798309326,-0.55940842628479
59,1602654311.6068285,47200,nan,1.5005359649658203,0.06804808974266052,1.7070109844207764,-0.2745230793952942
60,1602654312.1007843,48000,nan,-0.2268415093421936,-0.04880478233098984,0.07005424052476883,-0.2480909675359726
61,1602654312.513253,48800,nan,0.35823625326156616,0.4452522397041321,0.32868894934654236,-0.4157049059867859
62,1602654312.9600124,49600,nan,-0.5139319896697998,-0.48724502325057983,0.3181634843349457,-0.34485042095184326
63,1602654313.351397,50400,nan,0.9649177193641663,-3.4468185901641846,4.950439929962158,-0.5387036204338074
64,1602654313.6639013,51200,0.0,0.6945646405220032,-0.2506401836872101,1.6203207969665527,-0.6751160025596619
65,1602654314.1378398,52000,nan,1.6736676692962646,1.1610076427459717,1.1313419342041016,-0.6186819076538086
66,1602654314.5591583,52800,nan,-2.220834970474243,-2.3257884979248047,0.8436119556427002,-0.7386584877967834
67,1602654314.941155,53600,nan,0.5574153661727905,0.4441603720188141,0.8205739855766296,-0.7073190212249756
68,1602654315.2775536,54400,nan,-0.6585588455200195,-1.3349297046661377,1.3991141319274902,-0.7227432727813721
69,1602654315.7094233,55200,nan,-1.1409873962402344,-1.4086570739746094,0.9811521172523499,-0.7134824991226196
70,1602654316.2264383,56000,nan,0.4202602505683899,0.7549760341644287,0.33577749133110046,-0.6704933047294617
71,1602654316.6054738,56800,nan,0.21401846408843994,0.24125149846076965,0.543807327747345,-0.5710403919219971
72,1602654317.1027007,57600,nan,-0.2610235810279846,-3.4516713619232178,3.8990254402160645,-0.7083776593208313
73,1602654317.410291,58400,nan,-1.4627952575683594,-3.2478764057159424,2.3741776943206787,-0.5890965461730957
74,1602654317.904185,59200,nan,7.3322858810424805,5.026025772094727,2.9420247077941895,-0.6357647180557251
75,1602654318.2152133,60000,nan,8.915022850036621,4.315825939178467,5.202206611633301,-0.6030094623565674
76,1602654318.5323863,60800,nan,-2.4186086654663086,-4.07908821105957,2.3392438888549805,-0.6787642240524292
77,1602654319.1114905,61600,nan,4.337933540344238,3.2350778579711914,1.7231777906417847,-0.6203224658966064
78,1602654319.570811,62400,nan,8.791030883789062,3.1194634437561035,6.411505222320557,-0.7399373650550842
79,1602654319.8972566,63200,0.0,-0.7581118941307068,-0.7567521929740906,0.8543809652328491,-0.8557406663894653
80,1602654320.3613393,64000,nan,-2.3789219856262207,-2.5373764038085938,0.9400346279144287,-0.7815802693367004
81,1602654320.674324,64800,nan,-2.263125419616699,-2.500725507736206,0.978478193283081,-0.7408779859542847
82,1602654320.9806242,65600,nan,-1.79417884349823,-3.9075429439544678,2.6964447498321533,-0.5830806493759155
83,1602654321.32446,66400,0.0,0.8162645101547241,0.2775915861129761,1.1136926412582397,-0.5750197172164917
84,1602654321.8576062,67200,0.0,6.416964530944824,4.514349937438965,2.8019607067108154,-0.8993465900421143
85,1602654322.1666682,68000,nan,3.351388931274414,2.7661685943603516,1.3469111919403076,-0.7616910934448242
86,1602654322.476228,68800,0.0,1.4338469505310059,1.6892071962356567,0.4949447810649872,-0.7503048777580261
87,1602654323.0708683,69600,0.0,11.339570999145508,8.597820281982422,3.4837722778320312,-0.7420217990875244
88,1602654323.4322364,70400,nan,-2.0770084857940674,-1.9743455648422241,0.6220183372497559,-0.7246813178062439
89,1602654323.76946,71200,nan,-0.27208003401756287,-0.31877925992012024,0.7990800142288208,-0.7523807883262634
90,1602654324.3558953,72000,0.0,0.9029009342193604,0.5654261708259583,1.0372400283813477,-0.6997652053833008
91,1602654324.7342763,72800,0.0,2.857109308242798,1.5061439275741577,2.201812505722046,-0.850847065448761
92,1602654325.1881218,73600,nan,1.3419971466064453,-0.11956089735031128,2.0480451583862305,-0.5864870548248291
93,1602654325.4955764,74400,0.0,-0.7401359677314758,-1.5148133039474487,1.4255293607711792,-0.6508520245552063
94,1602654325.897732,75200,nan,5.989429950714111,5.3695526123046875,1.2830547094345093,-0.6631773114204407
95,1602654326.2616894,76000,0.0,-4.13215446472168,-4.47103214263916,1.0307272672653198,-0.6918498277664185
96,1602654326.5749671,76800,2.75,1.887834906578064,1.7103217840194702,1.0898363590240479,-0.9123231172561646
97,1602654326.8955393,77600,nan,3.031177282333374,2.3447773456573486,1.3701192140579224,-0.6837194561958313
98,1602654327.3916187,78400,0.0,-0.2816099226474762,0.002161748707294464,0.4676823318004608,-0.7514539957046509
99,1602654327.9242907,79200,0.0,2.594052791595459,2.1303462982177734,1.2152916193008423,-0.751585066318512
100,1602654328.2353907,80000,0.0,2.5201711654663086,1.3024100065231323,1.9795396327972412,-0.7617782950401306
101,1602654328.8293488,80800,0.0,-0.5108876824378967,-1.1972172260284424,1.4380195140838623,-0.7516899704933167
102,1602654329.193379,81600,0.0,-1.8340764045715332,-2.8770434856414795,1.854810357093811,-0.81184321641922
103,1602654329.5367398,82400,0.0,-3.3553316593170166,-4.3740668296813965,1.7263411283493042,-0.7076060175895691
104,1602654329.8699539,83200,0.0,-5.6924214363098145,-6.460806369781494,1.595198392868042,-0.8268130421638489
105,1602654330.4248939,84000,0.0,2.663712501525879,2.23120379447937,1.179977536201477,-0.7474690675735474
106,1602654330.9025598,84800,0.0,-2.465862512588501,-3.4660677909851074,1.773303508758545,-0.7730982899665833
107,1602654331.2291496,85600,0.0,3.9301116466522217,4.024423122406006,0.8167030215263367,-0.9110143780708313
108,1602654331.5795977,86400,0.0,-2.519416570663452,-2.984971046447754,1.3262921571731567,-0.860737681388855
109,1602654332.048806,87200,nan,8.351994514465332,7.251101970672607,1.8207584619522095,-0.719865620136261
110,1602654332.4061916,88000,nan,-0.08982515335083008,-0.7071660757064819,1.3525323867797852,-0.7351914644241333
111,1602654332.7523148,88800,nan,6.3203654289245605,5.178725242614746,1.8343617916107178,-0.6927217245101929
112,1602654333.169007,89600,nan,3.856947898864746,2.5344667434692383,2.1966607570648193,-0.8741797208786011
113,1602654333.6467507,90400,0.0,1.1360156536102295,1.1504276990890503,0.8095881342887878,-0.8240000605583191
114,1602654333.9674518,91200,nan,-2.8040003776550293,-3.0444529056549072,0.9144346714019775,-0.6739820837974548
115,1602654334.5121593,92000,nan,0.04725712537765503,0.13276268541812897,0.8348284959793091,-0.9203340411186218
116,1602654334.844813,92800,nan,-2.5802745819091797,-2.704392433166504,0.9585208296775818,-0.8344029188156128
117,1602654335.2127025,93600,nan,-1.4188957214355469,-1.0995489358901978,0.7312985062599182,-1.0506452322006226
118,1602654335.648494,94400,nan,-1.2240791320800781,-0.9148895144462585,0.6848867535591125,-0.9940763115882874
119,1602654335.9778857,95200,nan,-3.5786705017089844,-3.8683199882507324,1.173348069190979,-0.8836984634399414
120,1602654336.449576,96000,nan,-4.1619038581848145,-3.842514753341675,0.7036332488059998,-1.0230224132537842
121,1602654336.8968534,96800,nan,2.070138692855835,2.499488115310669,0.5426481366157532,-0.9719974994659424
122,1602654337.2300632,97600,nan,-0.04310804605484009,0.6687831878662109,0.31191331148147583,-1.0238045454025269
123,1602654337.7268422,98400,nan,-1.288259744644165,-0.6006678342819214,0.28430843353271484,-0.9719002842903137
124,1602654338.1659667,99200,nan,-1.3723092079162598,-0.9711610078811646,0.5579470992088318,-0.9590953588485718
125,1602654338.5667632,100000,nan,1.4098737239837646,2.1568357944488525,0.2243412733078003,-0.9713032245635986
126,1602654338.8977234,100800,nan,-4.152707099914551,-3.682283639907837,0.5215278267860413,-0.9919511079788208
127,1602654339.4345694,101600,0.0,-1.900755763053894,-1.5732792615890503,0.5859338641166687,-0.9134103655815125
128,1602654339.7419055,102400,nan,-1.424797773361206,-1.2940930128097534,0.8016812801361084,-0.9323861002922058
129,1602654340.1279666,103200,nan,-2.455418586730957,-1.9418445825576782,0.4771624803543091,-0.9907363653182983
130,1602654340.4727335,104000,11.0,-1.403883934020996,-1.4422690868377686,1.1174362897872925,-1.07905113697052
131,1602654341.035436,104800,0.0,-2.8796982765197754,-2.373526096343994,0.5820649266242981,-1.088236927986145
132,1602654341.4674444,105600,nan,2.8534302711486816,3.4781479835510254,0.4353869557380676,-1.060104489326477
133,1602654341.7716658,106400,nan,6.66814661026001,6.099417209625244,1.5588798522949219,-0.990150511264801
134,1602654342.099807,107200,nan,-2.5951647758483887,-2.0091540813446045,0.5002381205558777,-1.0862488746643066
135,1602654342.5708349,108000,nan,-3.4546732902526855,-3.2178866863250732,0.7324336171150208,-0.9692200422286987
136,1602654342.8758924,108800,0.0,-2.325754165649414,-2.0617949962615967,0.7575157284736633,-1.0214747190475464
137,1602654343.4655278,109600,nan,0.2805737257003784,0.9588397145271301,0.36821866035461426,-1.0464845895767212
138,1602654343.8630917,110400,5.5,6.10477876663208,6.280503749847412,0.8569599986076355,-1.0326848030090332
139,1602654344.2065403,111200,nan,5.000039100646973,5.399450778961182,0.6129630208015442,-1.0123748779296875
140,1602654344.515152,112000,nan,3.20284366607666,3.724008321762085,0.4191818833351135,-0.9403468370437622
141,1602654345.0482073,112800,0.0,7.1743693351745605,7.133221626281738,0.9959080815315247,-0.954759955406189
142,1602654345.4622557,113600,0.0,0.3743772506713867,0.7687041759490967,0.6419533491134644,-1.0362802743911743
143,1602654345.7966824,114400,0.0,-0.14308017492294312,0.08409184217453003,0.7941106557846069,-1.02128267288208
144,1602654346.2784548,115200,nan,-1.1959608793258667,-0.697587788105011,0.4823910892009735,-0.9807641506195068
145,1602654346.693105,116000,3.5,0.524685800075531,1.0088156461715698,0.4776971638202667,-0.9618269801139832
146,1602654347.0070932,116800,0.0,-1.65280282497406,-1.1968295574188232,0.5192261934280396,-0.9751994609832764
147,1602654347.3693018,117600,0.3333333432674408,-4.901557445526123,-4.830704689025879,0.8707711696624756,-0.9416239857673645
148,1602654347.9155014,118400,0.0,3.5351288318634033,3.218853235244751,1.229227900505066,-0.912952184677124
149,1602654348.3980584,119200,0.0,0.4718748927116394,0.9812290668487549,0.45937809348106384,-0.9687322974205017
150,1602654348.7364106,120000,0.0,-0.4570227861404419,0.23480843007564545,0.3497728109359741,-1.0416040420532227
151,1602654349.2000558,120800,0.0,3.5669760704040527,3.629199504852295,0.9049211144447327,-0.9671446084976196
152,1602654349.5086122,121600,5.5,-2.523970127105713,-1.7546617984771729,0.30242791771888733,-1.071736216545105
153,1602654349.8461664,122400,0.0,2.7126779556274414,3.0524446964263916,0.645837664604187,-0.9856042861938477
154,1602654350.2149572,123200,2.5999999046325684,2.501431465148926,3.1588737964630127,0.48059502243995667,-1.1380375623703003
155,1602654350.605876,124000,1.0,-0.8963339328765869,-0.051932625472545624,0.37199893593788147,-1.2164002656936646
156,1602654350.917581,124800,11.0,-0.07547831535339355,0.5042694807052612,0.38461264967918396,-0.9643604755401611
157,1602654351.4190946,125600,nan,-5.144200801849365,-4.500207424163818,0.4113665819168091,-1.0553597211837769
158,1602654351.826622,126400,nan,-3.2501604557037354,-3.0337507724761963,0.7900968790054321,-1.0065066814422607
