# _tick,_time,frames,mean_episode_return,total_loss,pg_loss,baseline_loss,entropy_loss
0,1602663832.7259858,0,0.0,0.0001450181007385254,0.1775679886341095,0.026917709037661552,-0.20434068143367767
1,1602663835.4472475,1280,0.0,58.971920013427734,-0.21840186417102814,59.19724655151367,-0.006924784742295742
2,1602663836.6076546,2560,nan,49.72123718261719,0.7517629861831665,49.00456237792969,-0.03508763387799263
3,1602663837.6056404,3840,nan,1.786895513534546,-0.1384040117263794,1.9717516899108887,-0.046452220529317856
4,1602663838.558121,5120,nan,18.174030303955078,0.9267804622650146,17.315488815307617,-0.06823878735303879
5,1602663839.5517657,6400,nan,0.11492018401622772,-0.004787172190845013,0.2713160216808319,-0.1516086608171463
6,1602663840.5447845,7680,nan,1.1026761531829834,-0.022256603464484215,1.4133667945861816,-0.2884339690208435
7,1602663841.5067897,8960,nan,-0.06460916996002197,0.08010135591030121,0.19964765012264252,-0.3443581759929657
8,1602663842.482044,10240,nan,1.1424176692962646,0.4808341860771179,1.154699683189392,-0.4931161403656006
9,1602663843.4609306,11520,nan,-0.6308526396751404,-0.31060272455215454,0.1904384046792984,-0.510688304901123
10,1602663844.2692888,12800,nan,-0.583371639251709,0.10344517230987549,0.0003579938493203372,-0.6871747970581055
11,1602663844.9571643,14080,nan,-0.6118324995040894,0.10226483643054962,0.0021085503976792097,-0.716205894947052
12,1602663846.2400537,15360,nan,-0.5174384117126465,0.15653695166110992,0.09160251915454865,-0.7655779123306274
13,1602663847.2593215,16640,nan,-0.238981693983078,0.3636202812194824,0.02385125309228897,-0.6264532208442688
14,1602663848.3664725,17920,nan,-0.3981848955154419,0.09220927953720093,0.06071402132511139,-0.551108181476593
15,1602663849.2599242,19200,nan,-0.06491851806640625,0.2782129645347595,0.42218217253685,-0.7653136253356934
16,1602663850.2887592,20480,nan,-0.9919437766075134,-0.36229974031448364,0.1973930448293686,-0.8270370960235596
17,1602663851.311847,21760,0.0,-1.1436513662338257,-0.6121463179588318,0.15820828080177307,-0.6897132992744446
18,1602663851.988275,23040,0.0,0.051950275897979736,0.5096388459205627,0.26600199937820435,-0.7236905694007874
19,1602663852.8570523,24320,0.0,0.5927119851112366,0.8747791647911072,0.43707919120788574,-0.7191464304924011
20,1602663853.8796773,25600,0.0,0.7026526927947998,0.3097750246524811,1.0092158317565918,-0.6163381338119507
21,1602663854.874374,26880,10.0,0.3613852858543396,-0.0418255515396595,0.9948169589042664,-0.5916061401367188
22,1602663855.8676338,28160,10.0,0.44997137784957886,0.5676358938217163,0.4757343530654907,-0.5933988690376282
23,1602663856.8184364,29440,0.0,0.18688318133354187,0.4524250626564026,0.16506880521774292,-0.43061068654060364
24,1602663857.9006352,30720,10.0,-0.8765174746513367,-0.6556692719459534,0.3519552946090698,-0.5728034973144531
25,1602663858.757517,32000,0.0,-0.6663663983345032,-0.367026150226593,0.2188742607831955,-0.5182145237922668
26,1602663859.5317655,33280,0.0,-1.1963222026824951,-0.8847870230674744,0.2661961317062378,-0.5777313709259033
27,1602663860.4265993,34560,0.0,-2.6536786556243896,-2.4860785007476807,0.44921836256980896,-0.6168184876441956
28,1602663861.3113456,35840,0.0,-1.4524109363555908,-1.6010215282440186,0.6023456454277039,-0.45373502373695374
29,1602663862.2418253,37120,0.0,-1.37330162525177,-1.9671307802200317,0.9280498623847961,-0.3342207372188568
30,1602663862.9334888,38400,0.0,2.6858482360839844,0.6158809661865234,2.443618059158325,-0.3736506700515747
31,1602663863.4545708,39680,0.0,1.226599931716919,0.04275066778063774,1.5425758361816406,-0.3587265610694885
32,1602663864.4282544,40960,nan,0.3383270502090454,0.45578134059906006,0.17749789357185364,-0.2949521541595459
33,1602663865.4304054,42240,0.0,0.20749416947364807,0.432034432888031,0.2693506181240082,-0.4938908517360687
34,1602663866.3088958,43520,0.0,-0.7397985458374023,-0.38029712438583374,0.204962819814682,-0.5644642114639282
35,1602663867.273314,44800,nan,-1.3752412796020508,-0.863041341304779,0.22792525589466095,-0.7401251792907715
36,1602663868.058842,46080,nan,-0.5622942447662354,0.10964243859052658,0.12443433701992035,-0.7963709831237793
37,1602663869.0022726,47360,0.0,-0.2877908945083618,0.44851386547088623,0.03158313035964966,-0.7678878903388977
38,1602663869.9751651,48640,nan,-0.62400221824646,0.23510506749153137,0.01078152284026146,-0.8698888421058655
39,1602663871.0119052,49920,0.0,-0.8320724368095398,-0.087594173848629,0.10547548532485962,-0.8499537706375122
40,1602663871.8674688,51200,nan,-0.8254648447036743,0.039123013615608215,0.008909996598958969,-0.8734978437423706
41,1602663872.829861,52480,nan,-0.9293229579925537,-0.019613569602370262,0.0036456116940826178,-0.9133549928665161
