# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss,indicator_loss
0,1601920384.6577227,0,3180.541015625,1.0,3.7098453044891357,1.6218899488449097,-0.056271325796842575,0.0052083334885537624,0.1167096346616745,0.1219179704785347,0.24175800383090973,0.7490482926368713,1848.255126953125,15.408798217773438,1311.6014404296875
1,1601920387.3585396,1920,6000.4033203125,2.5,1.7475640490260957e-08,1616.769287109375,-3.487980460015194e-10,0.010416666977107525,0.04130672663450241,0.05172338709235191,0.16847491264343262,0.718794047832489,1347.3875732421875,12.404925346374512,3023.841552734375
2,1601920390.305297,3840,2583.8564453125,5.0,0.19374482333660126,25.291259765625,-0.0013674162328243256,0.010416666977107525,0.05082528293132782,0.06124195083975792,0.142813041806221,0.6783644556999207,1097.406005859375,11.970597267150879,1448.996337890625
3,1601920392.9695737,5760,1945.675537109375,6.0,2.497856378555298,32.86137008666992,-0.0054802605882287025,0.015625,0.0576501227915287,0.0732751190662384,0.12089511007070541,0.6931622624397278,570.0145874023438,13.654980659484863,1326.6522216796875
4,1601920395.7994235,7680,1889.786376953125,0.0,0.014599582180380821,14.713693618774414,-0.0024237146135419607,0.0,0.037714794278144836,0.037714794278144836,0.08461509644985199,0.6439253687858582,634.5233764648438,12.31115436553955,1228.2259521484375
5,1601920398.5704806,9600,2003.7958984375,5.0,0.30149003863334656,20.78351402282715,-0.007167490664869547,0.010416666977107525,0.03605886921286583,0.04647553712129593,0.09467336535453796,0.6538068652153015,707.4769287109375,11.875741958618164,1263.365478515625
6,1601920401.2523565,11520,1652.6435546875,0.0,-0.00019042857456952333,14.560819625854492,-2.6436257485329406e-06,0.0,0.02956414222717285,0.02956414222717285,0.06681693345308304,0.6036245226860046,399.0147705078125,13.016013145446777,1226.0521240234375
7,1601920404.148239,13440,1561.3916015625,2.0,-0.024116940796375275,5.239254474639893,-9.581033373251557e-05,0.0052083334885537624,0.03501443937420845,0.04022277146577835,0.08606855571269989,0.6133970618247986,379.09234619140625,12.8501615524292,1164.234130859375
8,1601920407.0128472,15360,1425.597900390625,0.0,-0.04356703162193298,1.7344104051589966,-0.0005044858553446829,0.0,0.02148211933672428,0.02148211933672428,0.060349781066179276,0.5404602289199829,318.3070068359375,12.682765007019043,1092.9178466796875
9,1601920409.905887,17280,1647.6002197265625,0.0,1.2569712400436401,3.098562717437744,-0.019026897847652435,0.0,0.020093224942684174,0.020093224942684174,0.06923994421958923,0.5585941076278687,407.777099609375,11.930099487304688,1223.5565185546875
10,1601920412.733289,19200,1567.69775390625,3.3333332538604736,0.38731649518013,3.06640362739563,-0.010921278968453407,0.010416666977107525,0.024795910343527794,0.035212572664022446,0.06167256459593773,0.531516969203949,277.15887451171875,12.605812072753906,1274.490234375
11,1601920415.5885246,21120,1641.25830078125,6.666666507720947,-0.33141863346099854,15.571664810180664,-0.008327387273311615,0.010416666977107525,0.017178868874907494,0.027595533058047295,0.04114563390612602,0.41599225997924805,261.24554443359375,12.009364128112793,1352.771484375
12,1601920418.3306763,23040,1439.6204833984375,0.0,1.0791045427322388,0.2433377057313919,-0.06735019385814667,0.0,0.007795058656483889,0.007795058656483889,0.017535405233502388,0.29591456055641174,224.54261779785156,12.003179550170898,1201.819580078125
13,1601920420.7420552,24960,1362.072509765625,nan,0.47088995575904846,3.7220075130462646,-0.0017696823924779892,0.0,0.0069876015186309814,0.0069876015186309814,0.016721544787287712,0.2820408046245575,203.1082000732422,11.29822063446045,1143.4749755859375
14,1601920423.60768,26880,2524.2080078125,2.5,0.18432414531707764,14.131118774414062,-0.0017921695252880454,0.0052083334885537624,0.0038503927644342184,0.009058727882802486,0.011645142920315266,0.23804360628128052,294.2724304199219,10.273768424987793,2205.34814453125
15,1601920425.9080813,28800,1358.1055908203125,nan,-0.16097064316272736,0.08255486190319061,-0.07304856181144714,0.0,0.002377462340518832,0.002377462340518832,0.00630191108211875,0.1698322594165802,163.7337646484375,11.045093536376953,1183.4781494140625
16,1601920428.8017676,30720,1309.764892578125,nan,-0.008619694970548153,0.010367880575358868,-0.10556694120168686,0.0,0.001541309291496873,0.001541309291496873,0.0049730404280126095,0.20703430473804474,204.1148223876953,8.608996391296387,1097.1448974609375
17,1601920431.3985019,32640,1287.3836669921875,0.0,-0.07168348878622055,0.0021300576627254486,-0.1210244745016098,0.0,0.0004415411385707557,0.0004415411385707557,0.0018772219773381948,0.12574775516986847,193.495361328125,9.717275619506836,1084.361572265625
18,1601920434.2753515,34560,1841.2044677734375,2.5,0.020304081961512566,0.1633308082818985,-0.12807364761829376,0.0052083334885537624,0.0022948046680539846,0.007503137923777103,0.007098449394106865,0.19534820318222046,131.4285430908203,9.642024040222168,1700.078369140625
19,1601920437.0141385,36480,1301.8150634765625,0.0,-0.03327864035964012,0.03777817264199257,-0.13931702077388763,0.0,0.005488557741045952,0.005488557741045952,0.014834051951766014,0.26167428493499756,143.04696655273438,10.967270851135254,1147.9356689453125
20,1601920439.9167464,38400,1227.4849853515625,0.0,-0.07995016127824783,0.04729478806257248,-0.13419318199157715,0.0,0.005258001387119293,0.005258001387119293,0.014701263047754765,0.32177892327308655,137.70285034179688,8.789365768432617,1081.15966796875
21,1601920442.4109533,40320,1263.7449951171875,0.9090909361839294,0.7888420224189758,0.025812936946749687,-0.15630799531936646,0.0052083334885537624,0.015940658748149872,0.021148990839719772,0.04167328029870987,0.5752614140510559,159.8445281982422,11.060274124145508,1092.181884765625
22,1601920445.0506406,42240,1271.405029296875,2.0,0.6404245495796204,0.1101556271314621,-0.1414097100496292,0.010416666977107525,0.015609626658260822,0.026026297360658646,0.04246608540415764,0.6418115496635437,126.02067565917969,10.690975189208984,1134.084228515625
