# _tick,_time,frames,mean_episode_return,total_loss,pg_loss,baseline_loss,entropy_loss
0,1602475010.74342,0,0.0,0.7251165509223938,0.20505018532276154,0.540147066116333,-0.020080672577023506
1,1602475014.4195278,1920,0.0,77.04816436767578,-1.6598105430603027,78.70923614501953,-0.001260778633877635
2,1602475018.1501362,3840,0.0,26.9800968170166,-1.0426127959854898e-33,26.9800968170166,-1.516434559602942e-26
3,1602475019.6679301,5760,0.0,14.889276504516602,1.585090912692433e-11,14.889276504516602,-4.721760205050884e-10
4,1602475021.0950735,7680,0.0,47.68436813354492,-0.0009053935064002872,47.685272216796875,-7.893921747381683e-07
5,1602475026.6985848,9600,0.0,753.7710571289062,-7.1702165986144335e-25,753.7710571289062,-8.368581087320153e-20
6,1602475034.340212,11520,nan,740.2780151367188,-2.2212190471224167e-37,740.2780151367188,-3.9131525322173977e-26
7,1602475035.708182,13440,0.0,236.72731018066406,-2.683946001644927e-13,236.72731018066406,-9.659939514961025e-11
8,1602475037.0272334,15360,0.0,375.35394287109375,-0.0005897681694477797,375.3545227050781,-3.4944048366014613e-06
9,1602475038.4645717,17280,7.5,45.356361389160156,-0.0007044595549814403,45.3575439453125,-0.00047757450374774635
10,1602475039.9481564,19200,0.0,131.17527770996094,-0.02814759686589241,131.20504760742188,-0.0016100478824228048
11,1602475041.1208272,21120,nan,7.857945919036865,-0.08049006760120392,7.955236434936523,-0.016800452023744583
12,1602475042.5489678,23040,nan,23.5190372467041,-1.0167979001998901,24.57765007019043,-0.04181385785341263
13,1602475043.9848988,24960,nan,1.026995062828064,-0.35157597064971924,1.4804400205612183,-0.10186894983053207
14,1602475045.292877,26880,nan,14.678998947143555,2.0776407718658447,12.66417407989502,-0.06281581521034241
15,1602475046.3327632,28800,nan,-0.08803825080394745,-0.5218456387519836,0.5485518574714661,-0.11474446952342987
16,1602475047.4460242,30720,0.0,0.2789451479911804,0.32151663303375244,0.10232409089803696,-0.14489556849002838
17,1602475048.9350476,32640,nan,0.4416965842247009,0.36345478892326355,0.18175992369651794,-0.10351811349391937
18,1602475050.38621,34560,nan,2.4875648021698,-0.7443985939025879,3.3065624237060547,-0.0745990201830864
19,1602475051.3129556,36480,0.0,0.7856841087341309,0.7339795827865601,0.18816451728343964,-0.13645999133586884
20,1602475052.7259219,38400,0.0,0.6602011919021606,0.33259841799736023,0.3987230062484741,-0.0711202546954155
21,1602475054.1618764,40320,2.0,0.4714077115058899,0.3838481903076172,0.16202759742736816,-0.07446806877851486
22,1602475055.6062267,42240,0.0,-0.16897225379943848,-0.16882643103599548,0.08831607550382614,-0.08846189081668854
23,1602475057.0703883,44160,0.8333333134651184,-0.17353062331676483,-0.19814996421337128,0.11009304970502853,-0.08547370880842209
24,1602475058.2163682,46080,0.0,0.58522629737854,0.5708822011947632,0.11053616553544998,-0.09619206190109253
25,1602475059.2735965,48000,nan,-0.342981219291687,-0.2768445312976837,0.03539671376347542,-0.10153338313102722
26,1602475060.7702477,49920,1.4285714626312256,0.0354250892996788,0.08973661065101624,0.04310004040598869,-0.09741156548261642
