# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss,indicator_loss
0,1602647658.471238,0,7702.6328125,0.0,-0.8550140857696533,0.2910013198852539,-0.3638673722743988,0.0,0.0015793612692505121,0.0015793612692505121,0.17147712409496307,0.5466521382331848,2317.22314453125,28.21923828125,5358.1181640625
1,1602647660.1997578,800,4684.83447265625,nan,2.3515634893556125e-05,2.1316282072803006e-12,-0.1651138961315155,0.0,0.0001818924065446481,0.0001818924065446481,0.025602666661143303,0.369903564453125,1588.58642578125,27.310184478759766,3069.10302734375
2,1602647661.1327121,1600,3066.79931640625,nan,-2.492832027201075e-05,1.1814050674438477,-4.501627699937671e-06,0.0,0.0005349948769435287,0.0005349948769435287,0.10023413598537445,0.5147193670272827,1819.5562744140625,26.263626098632812,1219.7979736328125
3,1602647662.0845501,2400,2386.424560546875,nan,-0.00022760158753953874,2.9834187030792236,-0.0005959592526778579,0.0,0.0005940401460975409,0.0005940401460975409,0.1549883931875229,0.4026746451854706,1754.8251953125,24.824155807495117,603.7926635742188
4,1602647663.0037358,3200,2035.014404296875,nan,6.731740995746804e-07,7.0390214920043945,-1.5481045920751058e-05,0.0,0.0004102410457562655,0.0004102410457562655,0.0885535404086113,0.46416595578193665,1471.8433837890625,25.05108070373535,531.0809936523438
5,1602647663.934292,4000,1788.833740234375,nan,-0.002833370119333267,5.997727870941162,-0.004172917455434799,0.0,0.000800388166680932,0.000800388166680932,0.1687323898077011,0.43154045939445496,1284.567626953125,24.48871421813965,473.78656005859375
6,1602647664.879613,4800,1575.34765625,nan,-0.40654075145721436,1.7737864255905151,-0.005217135883867741,0.0,0.00034035174758173525,0.00034035174758173525,0.08170433342456818,0.27785027027130127,1080.9791259765625,24.04212188720703,468.96441650390625
7,1602647665.8080208,5600,1484.148681640625,nan,0.002993823727592826,20.769285202026367,-0.0011430828599259257,0.0,0.0006294886698015034,0.0006294886698015034,0.20146018266677856,0.3764169216156006,973.2604370117188,24.181480407714844,465.93560791015625
8,1602647666.7013056,6400,1448.544189453125,nan,0.0021164794452488422,12.406224250793457,-0.0005038015660829842,0.0,0.0007320478325709701,0.0007320478325709701,0.2252504676580429,0.4088561236858368,947.0856323242188,24.050024032592773,465.0006408691406
9,1602647667.5870326,7200,1348.814697265625,0.0,-0.07417851686477661,9.015790939331055,-0.0009132393170148134,0.0,0.0005897689843550324,0.0005897689843550324,0.12836313247680664,0.3559088110923767,817.3383178710938,24.036779403686523,498.4988708496094
10,1602647668.4635925,8000,1341.4976806640625,nan,0.021854382008314133,8.637459754943848,-0.005574691575020552,0.0,0.0004831890109926462,0.0004831890109926462,0.11353668570518494,0.3540726602077484,851.2901611328125,24.42966651916504,457.12408447265625
11,1602647669.3377912,8800,1290.178466796875,nan,9.141986083704978e-05,17.680463790893555,-0.001638042158447206,0.0,0.00021240169007796794,0.00021240169007796794,0.10318818688392639,0.21830207109451294,751.8413696289062,24.289077758789062,496.36920166015625
12,1602647670.21698,9600,1267.7685546875,0.0,0.15929865837097168,9.008718490600586,-0.01180313341319561,0.0,0.0004059534112457186,0.0004059534112457186,0.12001388520002365,0.3082013428211212,775.8165893554688,22.758882522583008,460.03692626953125
13,1602647671.1044087,10400,1280.54638671875,nan,-0.013153338804841042,15.319904327392578,-0.00010516582551645115,0.0,0.000453998742159456,0.000453998742159456,0.13335834443569183,0.3883860111236572,756.9695434570312,23.89777946472168,484.37237548828125
14,1602647671.9723594,11200,1299.5509033203125,nan,0.037587475031614304,89.0032730102539,-0.00015786071890033782,0.0,0.00046142577775754035,0.00046142577775754035,0.16721111536026,0.3307962417602539,723.7650146484375,24.734716415405273,462.01043701171875
15,1602647672.8266804,12000,1334.905517578125,nan,0.025036567822098732,146.4447479248047,-0.0009543526102788746,0.0,0.0005617733113467693,0.0005617733113467693,0.16062727570533752,0.3501923382282257,703.2599487304688,24.867345809936523,460.3094482421875
16,1602647673.6985042,12800,1404.1953125,nan,1.0499603748321533,172.60110473632812,-0.0009631624561734498,0.0,0.0003827027976512909,0.0003827027976512909,0.1794980764389038,0.23029601573944092,742.1177978515625,25.83223533630371,462.59527587890625
17,1602647674.5697703,13600,1700.641357421875,nan,-0.9972512722015381,414.131103515625,-0.011888396926224232,0.0,0.0014351526042446494,0.0014351526042446494,0.3370165228843689,0.587797999382019,801.04345703125,26.37747573852539,460.09844970703125
18,1602647675.4496214,14400,1810.645263671875,nan,0.06522855907678604,599.7757568359375,-0.00015088164946064353,0.0,0.0006355172372423112,0.0006355172372423112,0.22449225187301636,0.3246803283691406,728.9968872070312,26.41943359375,455.38812255859375
19,1602647676.3074174,15200,9084.599609375,nan,-1.3968729972839355,7816.791015625,-0.0013339010765776038,0.0,0.0015382261481136084,0.0015382261481136084,0.5318055748939514,0.5430474877357483,725.5970458984375,27.26152992248535,516.348388671875
20,1602647677.1669228,16000,4266.6201171875,nan,-1.8096280097961426,3086.216552734375,-0.0024465969763696194,0.0,0.0013521893415600061,0.0013521893415600061,0.531908392906189,0.4728696048259735,687.4434814453125,26.973798751831055,467.798095703125
21,1602647678.0265574,16800,2411.7919921875,nan,-1.1150809526443481,1212.5821533203125,-0.0149662084877491,0.0,0.0011822329834103584,0.0011822329834103584,0.5778902769088745,0.41960152983665466,701.5760498046875,26.6292781829834,472.1345520019531
22,1602647678.8920903,17600,1424.93798828125,nan,-0.5055156946182251,286.3973083496094,-0.003582295496016741,0.0,0.002258863765746355,0.002258863765746355,0.565508246421814,0.7183973789215088,646.6008911132812,26.25813865661621,466.190673828125
23,1602647679.7612016,18400,1316.22509765625,0.0,-0.37351828813552856,210.15733337402344,-0.0030150741804391146,0.0,0.0018513686954975128,0.0018513686954975128,0.5567185282707214,0.6228268146514893,620.8146362304688,25.975595474243164,459.65411376953125
24,1602647680.630423,19200,1158.842529296875,nan,-1.7040139436721802,153.92588806152344,-0.0068038105964660645,0.0,0.0009824685985222459,0.0009824685985222459,0.4410845935344696,0.42285096645355225,505.2291564941406,25.879011154174805,475.51934814453125
25,1602647681.494358,20000,1063.812255859375,nan,0.020626375451683998,90.349609375,-0.005579384509474039,0.0,0.0008558463887311518,0.0008558463887311518,0.43215101957321167,0.3679846227169037,493.30816650390625,25.56758689880371,454.57183837890625
26,1602647682.3581433,20800,1150.56787109375,nan,-0.2832828462123871,147.2728729248047,-0.0200509000569582,0.0,0.0006756518851034343,0.0006756518851034343,0.4703807532787323,0.3008410632610321,518.5106201171875,25.368444442749023,459.7192077636719
27,1602647683.243284,21600,1073.531494140625,nan,0.17190825939178467,82.84556579589844,-0.01175119262188673,0.0,0.0014984223525971174,0.0014984223525971174,0.4653235673904419,0.5551936030387878,510.5546875,25.046329498291016,454.9247741699219
28,1602647684.1209655,22400,1054.818603515625,nan,-0.2370741367340088,68.00999450683594,-0.011134378612041473,0.0,0.001127492869272828,0.001127492869272828,0.48369309306144714,0.44253769516944885,505.11566162109375,24.840600967407227,457.1005859375
29,1602647684.9836295,23200,931.7728271484375,nan,0.24134063720703125,40.82498550415039,-0.011023802682757378,0.0,0.0007764572510495782,0.0007764572510495782,0.3763890862464905,0.39418983459472656,411.8847961425781,24.811595916748047,454.0211486816406
30,1602647685.8442895,24000,928.1657104492188,nan,-0.5157709121704102,57.308658599853516,-0.01528736762702465,0.0,0.0006222213269211352,0.0006222213269211352,0.3586743474006653,0.32493409514427185,388.15704345703125,24.72737693786621,458.5036926269531
31,1602647686.7098906,24800,948.8680419921875,nan,0.20225362479686737,42.758541107177734,-0.025979461148381233,0.0,0.00047947801067493856,0.00047947801067493856,0.3980567455291748,0.24599002301692963,423.18585205078125,24.322132110595703,458.4252624511719
32,1602647687.59628,25600,972.9222412109375,nan,0.19660337269306183,58.71222686767578,-0.03360668569803238,0.0,0.001145023969002068,0.001145023969002068,0.4084371328353882,0.47904324531555176,433.31219482421875,24.21322250366211,456.5216064453125
33,1602647688.4734988,26400,947.4158935546875,nan,0.06280391663312912,34.728248596191406,-0.03912682086229324,0.0,0.0008200512966141105,0.0008200512966141105,0.4248499572277069,0.3709762990474701,432.2262268066406,23.81633949279785,456.6213684082031
34,1602647689.3264017,27200,858.9921875,nan,-0.5198233723640442,35.53764343261719,-0.027336381375789642,0.0,0.0006646213005296886,0.0006646213005296886,0.335093230009079,0.37723904848098755,343.7428283691406,23.999608993530273,456.25927734375
35,1602647690.1858115,28000,823.2057495117188,nan,-0.07905943691730499,14.969162940979004,-0.0414029024541378,0.0,0.00050009397091344,0.00050009397091344,0.324001669883728,0.2887800335884094,333.46258544921875,23.625268936157227,451.2691955566406
36,1602647691.0593257,28800,906.61474609375,nan,-0.10323843359947205,54.1549186706543,-0.05931800231337547,0.0,0.00039343873504549265,0.00039343873504549265,0.35301268100738525,0.22275374829769135,365.1656799316406,23.717992782592773,463.7387390136719
37,1602647691.93024,29600,878.6483764648438,nan,-0.033325571566820145,20.224924087524414,-0.07562272995710373,0.0,0.0009488678188063204,0.0009488678188063204,0.3688887357711792,0.4413718283176422,382.294189453125,23.111555099487305,453.1266784667969
38,1602647692.804027,30400,874.2161865234375,nan,-0.14498493075370789,22.213987350463867,-0.09056037664413452,0.0,0.0006943932385183871,0.0006943932385183871,0.3769402801990509,0.3478897213935852,373.63372802734375,23.12436294555664,455.47967529296875
39,1602647693.6649382,31200,792.8106689453125,nan,0.44373056292533875,10.147122383117676,-0.0801611989736557,0.0,0.0005355153698474169,0.0005355153698474169,0.2921033501625061,0.34512490034103394,306.370849609375,22.835464477539062,453.09368896484375
40,1602647694.5609467,32000,802.201904296875,nan,-0.45169636607170105,18.166223526000977,-0.05843261256814003,0.0,0.0004051356518175453,0.0004051356518175453,0.28295964002609253,0.259831041097641,296.3592224121094,23.091550827026367,465.0950622558594
41,1602647695.4632177,32800,852.8792724609375,0.0,0.6531649827957153,35.026851654052734,-0.09765884280204773,0.0,0.0003238778153900057,0.0003238778153900057,0.319354772567749,0.2066139280796051,341.7911071777344,22.673460006713867,452.8323059082031
42,1602647696.3255455,33600,844.4608154296875,0.0,-0.4345007836818695,17.668594360351562,-0.08772740513086319,0.0,0.0007718102424405515,0.0007718102424405515,0.3314676582813263,0.3897070288658142,346.620849609375,22.48015022277832,458.2134704589844
43,1602647697.1915054,34400,833.035888671875,nan,0.49111780524253845,15.63454818725586,-0.126552015542984,0.0,0.0005384598043747246,0.0005384598043747246,0.3420356810092926,0.303159236907959,342.2894287109375,21.930112838745117,452.81719970703125
44,1602647698.1029563,35200,759.7987060546875,0.0,-0.5593491196632385,10.360970497131348,-0.08558928221464157,0.0,0.00046177106560207903,0.00046177106560207903,0.26823845505714417,0.32461342215538025,272.1084289550781,22.174978256225586,455.79925537109375
45,1602647698.9592748,36000,752.58740234375,0.0,0.7573738098144531,11.646493911743164,-0.1575821042060852,0.0,0.0003217081248294562,0.0003217081248294562,0.2559927701950073,0.2305852323770523,268.3880920410156,21.706262588500977,450.2467346191406
46,1602647699.8284183,36800,825.0109252929688,0.0,-0.44033458828926086,17.58017349243164,-0.17480193078517914,0.0,0.0003991856938228011,0.0003991856938228011,0.31336018443107605,0.25834646821022034,328.779052734375,22.03937339782715,457.22747802734375
