# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss,indicator_loss
0,1602587404.2487023,0,10557.7333984375,0.6666666865348816,0.6472030282020569,5.889127254486084,-0.14408110082149506,0.0078125,0.19621127843856812,0.20402376353740692,0.19907836616039276,0.46400246024131775,1657.083984375,10.818344116210938,8883.4384765625
1,1602587407.2761774,1280,12330.99609375,0.0,-0.7733294367790222,445.1729736328125,-0.007401053328067064,0.0,0.08742345869541168,0.08742345869541168,0.1271563172340393,0.41737252473831177,1021.905517578125,10.285602569580078,10854.4130859375
2,1602587409.2965317,2560,9747.48046875,0.0,-0.35501161217689514,9.556015968322754,-0.033986613154411316,0.0,0.053288690745830536,0.053288690745830536,0.06704481691122055,0.286281555891037,790.5589599609375,10.115488052368164,8937.638671875
3,1602587411.086248,3840,9698.662109375,nan,0.008379325270652771,16.484060287475586,-0.021359650418162346,0.0,0.04849129915237427,0.04849129915237427,0.057881515473127365,0.25205153226852417,655.62646484375,10.164081573486328,9016.400390625
4,1602587413.0937302,5120,9494.0625,nan,-0.22030265629291534,2.4255833625793457,-0.024972233921289444,0.0,0.021970270201563835,0.021970270201563835,0.03904540836811066,0.18132492899894714,591.9064331054688,10.270760536193848,8889.705078125
5,1602587415.0225873,6400,9432.3486328125,nan,0.005729534197598696,0.48578253388404846,-0.004430502653121948,0.0,0.0058464910835027695,0.0058464910835027695,0.0182108823210001,0.14995567500591278,504.31512451171875,10.164487838745117,8917.3818359375
6,1602587416.7179813,7680,9383.71875,nan,0.003998235799372196,1.5227011442184448,-0.008275537751615047,0.0,0.007770637981593609,0.007770637981593609,0.025894558057188988,0.12618288397789001,493.9745788574219,10.080245971679688,8878.1455078125
7,1602587418.4234889,8960,9334.072265625,nan,-0.037134088575839996,1.8116227388381958,-0.013995837420225143,0.0,0.009122682735323906,0.009122682735323906,0.020820951089262962,0.1510668247938156,431.51568603515625,10.238106727600098,8890.5576171875
8,1602587420.4110725,10240,9353.0361328125,nan,0.15631762146949768,48.37271499633789,-0.011974948458373547,0.0,0.0002425882703391835,0.0002425882703391835,0.0012832251377403736,0.121177077293396,419.73895263671875,10.585274696350098,8874.1953125
9,1602587422.0562727,11520,9268.287109375,nan,-0.0720379427075386,1.4248665571212769,-0.037589047104120255,0.0,0.0,0.0,0.0,0.09311828762292862,377.40020751953125,10.42944622039795,8879.142578125
10,1602587423.6277466,12800,9251.7373046875,nan,0.8543510437011719,27.702707290649414,-0.07103373110294342,0.0,0.0010447832755744457,0.0010447832755744457,0.0010471538407728076,0.08787165582180023,339.3606262207031,10.364399909973145,8873.5263671875
11,1602587425.541492,14080,9205.4873046875,nan,-0.0016011276748031378,0.14087434113025665,-0.0904822051525116,0.0,0.0,0.0,0.0,0.07036122679710388,320.8842468261719,10.33817195892334,8874.2158203125
12,1602587427.44693,15360,9177.5634765625,nan,-0.008871965110301971,0.46296873688697815,-0.2628864645957947,0.0,0.001224125036969781,0.001224125036969781,0.0023249047808349133,0.08595627546310425,294.3592224121094,10.27945613861084,8872.7333984375
13,1602587429.2362242,16640,9162.986328125,0.0,0.6279309391975403,0.1287597119808197,-0.48784589767456055,0.0,0.006607485003769398,0.006607485003769398,0.006643274333328009,0.10629940032958984,279.5927734375,10.156123161315918,8872.96875
14,1602587431.1808438,17920,9152.41796875,nan,0.042065855115652084,1.580701470375061,-0.11423488706350327,0.0,0.0,0.0,0.0,0.07099764049053192,267.9049377441406,10.178601264953613,8872.826171875
15,1602587433.0379074,19200,9131.1982421875,nan,-0.5835176110267639,1.5378808975219727,-0.22885987162590027,0.0,0.0,0.0,0.0,0.059237606823444366,247.46688842773438,10.064974784851074,8872.9404296875
16,1602587434.949009,20480,9120.87109375,nan,0.395403116941452,0.30760112404823303,-0.40491756796836853,0.0,0.0,0.0,0.0,0.060034602880477905,237.67616271972656,10.11026668548584,8872.7861328125
17,1602587436.8724434,21760,9113.947265625,nan,-0.25339508056640625,2.9333908557891846,-0.22808010876178741,0.0,0.0008337014587596059,0.0008337014587596059,0.0009093504631891847,0.06593170762062073,228.71475219726562,10.0503568649292,8872.73046875
18,1602587438.8039854,23040,9087.015625,nan,0.6006441116333008,0.07306408137083054,-0.47858354449272156,0.0,0.006636191159486771,0.006636191159486771,0.0068359957076609135,0.08141009509563446,204.22698974609375,10.071737289428711,8872.521484375
19,1602587440.752665,24320,9105.4384765625,nan,-0.11535655707120895,1.9384160041809082,-0.4167742133140564,0.0,0.00762824434787035,0.00762824434787035,0.009197885170578957,0.08828651160001755,221.1898956298828,9.948381423950195,8872.8935546875
20,1602587442.4734023,25600,9077.9228515625,nan,0.28834447264671326,0.1260342001914978,-0.6896691918373108,0.0,0.012211411260068417,0.012211411260068417,0.0132082374766469,0.08798768371343613,194.1422119140625,10.036148071289062,8874.01953125
21,1602587444.457627,26880,9116.46484375,0.0,2.461193561553955,2.2031617164611816,-0.6853814721107483,0.0,0.060208916664123535,0.060208916664123535,0.06747780740261078,0.24921941757202148,229.74928283691406,10.118223190307617,8872.6181640625
22,1602587446.1288826,28160,9149.0810546875,0.0,6.904160499572754,4.7890706062316895,-0.5922610759735107,0.0,0.12606920301914215,0.12606920301914215,0.1340600550174713,0.3764533996582031,255.09347534179688,10.309639930725098,8872.5771484375
