# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss
0,1603527598.6935163,0,1926.8651123046875,nan,0.3602047264575958,0.026391783729195595,-0.011781120672821999,0.0,0.05218223109841347,0.05218223109841347,0.09993035346269608,0.3808336853981018,1909.814697265625,16.675649642944336
1,1603527601.501092,1920,1474.194580078125,nan,-4.2403629757731455e-33,0.2599621117115021,-4.905924668706078e-36,0.0,0.03352709859609604,0.03352709859609604,0.07518592476844788,0.263832688331604,1462.91650390625,11.018089294433594
2,1603527604.2296615,3840,2049.38671875,nan,0.0002702484780456871,3.245324080580758e-07,-7.1141346325021e-07,0.0,0.013058265671133995,0.013058265671133995,0.035726822912693024,0.17518897354602814,2046.1212158203125,3.2653489112854004
3,1603527606.9814696,5760,1647.5821533203125,nan,2.981562829518225e-05,0.0006143736536614597,-1.290600977199574e-07,0.0,0.008389388211071491,0.008389388211071491,0.04887032508850098,0.13772812485694885,1644.4805908203125,3.100916862487793
4,1603527609.7317212,7680,1908.9822998046875,nan,-0.29148760437965393,0.0036111772060394287,-0.0014294543070718646,0.0,0.00878173764795065,0.00878173764795065,0.03874848037958145,0.12451373785734177,1907.1839599609375,2.087674856185913
5,1603527613.468887,9600,1017.2479858398438,nan,0.0,0.0,-7.807975106207341e-34,0.0,0.008564679883420467,0.008564679883420467,0.040767136961221695,0.11029332131147385,1013.14990234375,4.098111629486084
6,1603527616.6641345,11520,1102.3984375,nan,0.0,0.0,-1.380465153838376e-32,0.0,0.013178952969610691,0.013178952969610691,0.044960521161556244,0.12145116925239563,1100.6171875,1.7811996936798096
7,1603527620.4618106,13440,1193.43310546875,nan,-5.086713425499086e-43,0.0,-1.0296508842652014e-31,0.0,0.0070520737208426,0.0070520737208426,0.03826029226183891,0.10268241912126541,1191.609375,1.8237202167510986
8,1603527623.9752135,15360,489.9444580078125,nan,0.0,0.0,-7.807975106207341e-34,0.0,0.006455329712480307,0.006455329712480307,0.039482127875089645,0.09165645390748978,482.98150634765625,6.962963104248047
9,1603527627.9874856,17280,667.4442138671875,nan,-4.059561651148995e-42,0.0,-6.648434300228185e-31,0.0,0.014298444613814354,0.014298444613814354,0.0446040965616703,0.12662434577941895,662.7588500976562,4.685367107391357
10,1603527630.653013,19200,2413.330810546875,nan,-3.309866972735218e-42,1973.727783203125,-9.175745273705142e-31,0.0,0.024783942848443985,0.024783942848443985,0.04520833492279053,0.28224673867225647,426.6226501464844,12.98046588897705
11,1603527632.9918106,21120,6752.5517578125,nan,0.0,6241.333984375,-5.150918754026623e-13,0.0,0.03909192606806755,0.03909192606806755,0.06772202998399734,0.3644977807998657,492.05029296875,19.167295455932617
12,1603527635.8654914,23040,416.2662048339844,nan,0.0,10.01250171661377,-9.323890992618544e-09,0.0,0.009423582814633846,0.009423582814633846,0.03291946277022362,0.19750523567199707,390.648193359375,15.60550594329834
