# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss,indicator_loss
0,1602176239.8503697,0,3064.6025390625,0.0,4.297719955444336,4.554013252258301,-0.04503132030367851,0.0,0.08913149684667587,0.08913149684667587,0.17647619545459747,0.7737757563591003,1669.04150390625,16.14542579650879,1370.609130859375
1,1602176243.1508975,1920,7109.4521484375,0.0,-1.6293932869615446e-10,2951.022216796875,-2.097972267916734e-13,0.0,0.022047920152544975,0.022047920152544975,0.08863803744316101,0.6167021989822388,1588.2574462890625,12.641288757324219,2557.531005859375
2,1602176245.935315,3840,2313.950927734375,10.0,0.01882616989314556,108.2687759399414,-0.00038452979060821235,0.010416666977107525,0.03152921795845032,0.04194588586688042,0.07600268721580505,0.5778589248657227,689.2471923828125,13.531381607055664,1502.8851318359375
3,1602176248.8793156,5760,2010.8388671875,5.0,0.20373587310314178,6.260678291320801,-0.0013197723310440779,0.0052083334885537624,0.04176223278045654,0.046970561146736145,0.08549824357032776,0.6552497148513794,662.02685546875,13.061087608337402,1329.287841796875
4,1602176251.8929675,7680,1847.5670166015625,5.0,0.7012624144554138,54.80308151245117,-0.0022251897025853395,0.0052083334885537624,0.03604461997747421,0.04125295206904411,0.07746446132659912,0.6530462503433228,506.0576171875,13.05582332611084,1272.951416015625
5,1602176254.7956293,9600,1668.767578125,0.0,1.601912498474121,16.504383087158203,-0.010397208854556084,0.0,0.024269694462418556,0.024269694462418556,0.05841481313109398,0.5617085099220276,505.0106506347656,12.237750053405762,1133.4232177734375
6,1602176257.4390624,11520,1549.212646484375,0.0,0.6350369453430176,2.3125617504119873,-0.06139964982867241,0.0,0.02247472293674946,0.02247472293674946,0.06120726093649864,0.5414989590644836,449.2379150390625,12.491924285888672,1084.5966796875
7,1602176260.417976,13440,1532.6640625,0.0,0.012888082303106785,1.145604133605957,-0.003268094267696142,0.0,0.022343268617987633,0.022343268617987633,0.05517367273569107,0.5173454880714417,412.9287109375,12.35948371887207,1106.2205810546875
8,1602176263.2797089,15360,1431.62646484375,0.0,0.06371772289276123,15.046551704406738,-0.0005980569985695183,0.0,0.013120311312377453,0.013120311312377453,0.0366365984082222,0.4773889482021332,319.5984191894531,11.85132122039795,1085.0670166015625
9,1602176266.216226,17280,1439.595458984375,nan,0.9536820650100708,1.1489285230636597,-0.02360513061285019,0.0,0.0158332921564579,0.0158332921564579,0.036574408411979675,0.5149804353713989,252.1309051513672,13.06139850616455,1172.3240966796875
10,1602176269.0541534,19200,1597.7216796875,nan,0.2675248086452484,0.3996507525444031,-0.06514271348714828,0.0,0.00884354766458273,0.00884354766458273,0.027303796261548996,0.3826419711112976,420.6828308105469,9.138126373291016,1167.2987060546875
11,1602176271.8624315,21120,1385.7740478515625,nan,0.08487334102392197,0.0023730809334665537,-0.11482279002666473,0.0,0.003973562270402908,0.003973562270402908,0.009825031273066998,0.25226283073425293,229.8406982421875,10.805630683898926,1145.1552734375
12,1602176274.7474027,23040,1334.7410888671875,nan,0.025112101808190346,0.09386558830738068,-0.11626388132572174,0.0,0.0015557447914034128,0.0015557447914034128,0.005547613836824894,0.16460853815078735,237.9088134765625,9.252622604370117,1087.576904296875
13,1602176277.659479,24960,1314.83984375,nan,0.10730504989624023,0.030828826129436493,-0.1188850924372673,0.0,0.001128193223848939,0.001128193223848939,0.0046821096912026405,0.14669667184352875,223.76768493652344,9.73266887664795,1081.3201904296875
14,1602176280.4706125,26880,1327.0615234375,nan,0.052623335272073746,0.00911305658519268,-0.11220259964466095,0.0,0.001574193243868649,0.001574193243868649,0.005472967866808176,0.1712232083082199,234.76622009277344,9.755658149719238,1082.590087890625
15,1602176283.453034,28800,1280.9710693359375,nan,0.9430683851242065,0.021716224029660225,-0.11388257145881653,0.0,0.005919767078012228,0.005919767078012228,0.01860242523252964,0.32247141003608704,178.96775817871094,10.107242584228516,1091.045166015625
16,1602176286.062335,30720,1276.453369140625,nan,1.0711466073989868,0.036720581352710724,-0.12168745696544647,0.0,0.007516385987401009,0.007516385987401009,0.019600672647356987,0.47251346707344055,169.4131622314453,10.600851058959961,1095.4532470703125
17,1602176288.9646096,32640,1236.0078125,0.0,-0.1416170746088028,0.0036732470616698265,-0.12957532703876495,0.0,0.001339473994448781,0.001339473994448781,0.004225360695272684,0.2304401993751526,140.53794860839844,8.539510726928711,1087.1978759765625
18,1602176291.8877842,34560,1321.5916748046875,0.0,0.03717667609453201,0.0026505941059440374,-0.1502201408147812,0.0,0.0029433120507746935,0.0029433120507746935,0.007253300864249468,0.27718859910964966,191.35693359375,10.604893684387207,1119.740234375
19,1602176294.7796578,36480,1242.250244140625,0.0,0.06799358129501343,0.022295983508229256,-0.1489383578300476,0.0,0.007644022349268198,0.007644022349268198,0.02152974158525467,0.47153064608573914,150.6924591064453,9.842761039733887,1081.773681640625
20,1602176297.5841038,38400,1332.628173828125,1.0,1.9382518529891968,0.06540893763303757,-0.14680813252925873,0.0052083334885537624,0.016562651842832565,0.021770985797047615,0.041196517646312714,0.6551568508148193,182.08261108398438,11.731162071228027,1136.95751953125
21,1602176300.5408735,40320,1263.694580078125,0.0,0.4120826721191406,0.2040378898382187,-0.13570503890514374,0.0,0.01721317134797573,0.01721317134797573,0.045369427651166916,0.7782832384109497,166.87217712402344,12.235346794128418,1084.106689453125
22,1602176303.3698149,42240,1239.485595703125,0.0,-0.4864923357963562,0.1165124699473381,-0.110591359436512,0.0,0.012263146229088306,0.012263146229088306,0.03364736959338188,0.6866057515144348,146.96885681152344,11.448960304260254,1081.54833984375
23,1602176306.2521944,44160,1619.1484375,1.6666666269302368,-0.16769511997699738,0.04936133325099945,-0.12945745885372162,0.0052083334885537624,0.01194481085985899,0.017153143882751465,0.031015343964099884,0.7320725917816162,138.8124542236328,11.732227325439453,1468.8515625
24,1602176309.109063,46080,1276.2635498046875,0.0,1.9045413732528687,0.1404142528772354,-0.1179967001080513,0.0,0.017044370993971825,0.017044370993971825,0.040566038340330124,0.7720197439193726,137.7501220703125,12.849093437194824,1123.7374267578125
25,1602176312.1071,48000,1689.134765625,2.5,-0.09649291634559631,0.156044602394104,-0.11270152032375336,0.0052083334885537624,0.012830102816224098,0.018038434907794,0.033123765140771866,0.7443358898162842,120.99958801269531,11.552032470703125,1556.6363525390625
26,1602176314.7631214,49920,1520.6898193359375,6.666666507720947,1.2699646949768066,0.0618337020277977,-0.08772052824497223,0.010416666977107525,0.01988113299012184,0.030297797173261642,0.04796585813164711,0.8425403833389282,129.20901489257812,13.559481620788574,1376.67724609375
27,1602176317.6563323,51840,1501.718017578125,2.5,1.01874840259552,0.30741244554519653,-0.1234152764081955,0.0052083334885537624,0.0224022064357996,0.02761054039001465,0.05228539556264877,0.8786988854408264,124.0233154296875,14.634284019470215,1361.857666015625
28,1602176320.446593,53760,1509.8028564453125,5.0,0.6917856335639954,0.17753425240516663,-0.12033192068338394,0.0052083334885537624,0.018054408952593803,0.023262742906808853,0.040312428027391434,0.9056015610694885,114.10393524169922,15.258127212524414,1379.6917724609375
29,1602176323.354644,55680,1592.1357421875,7.5,-1.6034059524536133,0.327286034822464,-0.11805636435747147,0.015625,0.017909562215209007,0.033534564077854156,0.03969829902052879,0.8944454193115234,116.40924072265625,15.506080627441406,1461.6146240234375
30,1602176326.1991682,57600,1573.4356689453125,10.0,0.13807269930839539,0.1827792525291443,-0.08604201674461365,0.0052083334885537624,0.017318638041615486,0.022526971995830536,0.037250813096761703,0.86820387840271,95.71633911132812,14.928858757019043,1462.5556640625
31,1602176328.863654,59520,1532.1229248046875,4.0,1.6536600589752197,0.21678626537322998,-0.09616664797067642,0.010416666977107525,0.019836068153381348,0.030252734199166298,0.04215304180979729,0.9247623682022095,86.67373657226562,15.182276725769043,1428.49267578125
32,1602176331.4994452,61440,1373.2509765625,0.0,0.377767950296402,0.12543152272701263,-0.11801663786172867,0.0,0.016925713047385216,0.016925713047385216,0.03547615185379982,0.939862072467804,86.98750305175781,15.830451011657715,1270.0478515625
33,1602176334.463263,63360,1394.38525390625,5.0,-0.5610467791557312,0.07544272392988205,-0.12315139919519424,0.0052083334885537624,0.014357936568558216,0.01956626959145069,0.030406149104237556,0.9600208401679993,79.82209014892578,16.164751052856445,1299.0072021484375
34,1602176337.3827775,65280,1537.28759765625,6.666666507720947,0.1489105224609375,0.13873590528964996,-0.11872141808271408,0.010416666977107525,0.01559786219149828,0.026014529168605804,0.03339619189500809,0.9418028593063354,80.60380554199219,16.00367546081543,1440.51123046875
35,1602176340.2378826,67200,1333.6932373046875,0.0,0.13114583492279053,0.0537763386964798,-0.12270384281873703,0.0,0.014180724509060383,0.014180724509060383,0.03007999062538147,0.9534109234809875,67.05819702148438,15.978309631347656,1250.594482421875
36,1602176343.232048,69120,1543.4388427734375,10.0,1.1842787265777588,0.0804821029305458,-0.12085651606321335,0.0052083334885537624,0.01796790026128292,0.02317623421549797,0.03852507099509239,0.9507301449775696,64.40088653564453,16.128870010375977,1461.76513671875
